Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,225902.0,Partha Pratim Bezbaruah,INR,1.0,87.0,225707.0,Moin Uddin Ahmed,15-Feb-2024 06:11 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,87.0,225902.0,Partha Pratim Bezbaruah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,225904.0,bhubeneswar deka,INR,1.0,88.0,223945.0,mojibur rahman,05-Feb-2024 01:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,88.0,225904.0,bhubeneswar deka,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,225906.0,Sudip Saha,INR,1.0,89.0,225361.0,MOONMI HAZARIKA,14-Feb-2024 11:17 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,89.0,225906.0,Sudip Saha,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,225908.0,Md. Samsul Ali,INR,1.0,90.0,223496.0,Motiur Rahman,31-Jan-2024 07:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,90.0,225908.0,Md. Samsul Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,225911.0,Ranjit Saikia,INR,1.0,91.0,223590.0,Mridul Mandal,01-Feb-2024 06:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,91.0,225911.0,Ranjit Saikia,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,225915.0,Utpal Bora,INR,1.0,92.0,225273.0,Mrinal kr Bora,13-Feb-2024 03:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,92.0,225915.0,Utpal Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,225917.0,Bishal Senapati,INR,1.0,93.0,225399.0,M/s Alfin Enterprise,14-Feb-2024 01:39 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,93.0,225917.0,Bishal Senapati,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,225919.0,M/S KIRAN HAZARIKA,INR,1.0,94.0,223419.0,M/s A.N. Enterprise,31-Jan-2024 11:30 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,94.0,225919.0,M/S KIRAN HAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,225921.0,Contractor,INR,1.0,95.0,222400.0,M/s Aryan Enterprise,25-Jan-2024 04:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,95.0,225921.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,225923.0,ATUL CH BORA,INR,1.0,96.0,224748.0,M/s Borah Enterprise,10-Feb-2024 09:42 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,96.0,225923.0,ATUL CH BORA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,225925.0,Ajmol Hussain,INR,1.0,97.0,226255.0,M/s Chakraborty Enterprise,17-Feb-2024 12:59 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,97.0,225925.0,Ajmol Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,225926.0,TAPAN SHARMA,INR,1.0,98.0,226188.0,M/S Electrical & Electronics,17-Feb-2024 10:40 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,98.0,225926.0,TAPAN SHARMA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,225938.0,SRI PALLAB JYOTI BORA,INR,1.0,99.0,225694.0,M/S Kalpana Construction,15-Feb-2024 05:30 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,99.0,225938.0,SRI PALLAB JYOTI BORA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,225940.0,AZIZUL HOQUE,INR,1.0,100.0,226186.0,M/s K. Begum Enterprise (Prop. Karima Begum),17-Feb-2024 10:41 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,100.0,225940.0,AZIZUL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,225964.0,SSK INDUSTRIES,INR,1.0,101.0,225919.0,M/S KIRAN HAZARIKA,16-Feb-2024 12:54 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,101.0,225964.0,SSK INDUSTRIES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,225972.0,Alauddin Choudhury,INR,1.0,102.0,225308.0,M/s Lucky Enterprise,13-Feb-2024 06:36 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,102.0,225972.0,Alauddin Choudhury,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,225978.0,SYED MUSADDIK ALI,INR,1.0,103.0,224376.0,M/S Public Help Enterprise,08-Feb-2024 12:52 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,103.0,225978.0,SYED MUSADDIK ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,225987.0,DIPANKAR DAIMARY,INR,1.0,104.0,226240.0,M/s S.I. Enterprise,17-Feb-2024 12:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,104.0,225987.0,DIPANKAR DAIMARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,225990.0,KRISHNA ENGINEERINGS,INR,1.0,105.0,222049.0,M/s Star Enterprise,24-Jan-2024 11:07 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,105.0,225990.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,226003.0,LABIQUL HUSSAIN,INR,1.0,106.0,225312.0,M/s Sugandhi Traders (Prop. Bilkis Aliza),13-Feb-2024 06:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,106.0,226003.0,LABIQUL HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,226022.0,NITUL KONCH,INR,1.0,107.0,226277.0,M/s Surabala Constructions (Prop. Rajib Debnath),17-Feb-2024 01:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,107.0,226022.0,NITUL KONCH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,226025.0,Neighborhood Creations (Prop. Masuma Siddika),INR,1.0,108.0,226246.0,Muddasir Hussain,17-Feb-2024 12:38 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,108.0,226025.0,Neighborhood Creations (Prop. Masuma Siddika),1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,226037.0,Md. Aftab Hussain,INR,1.0,109.0,225671.0,Murshida Aktara Pathan,15-Feb-2024 04:43 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,109.0,226037.0,Md. Aftab Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,226042.0,Razina Begum,INR,1.0,110.0,222197.0,Muzammal Hoque,24-Jan-2024 06:15 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,110.0,226042.0,Razina Begum,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,226044.0,YOGYA PROJECTS,INR,1.0,111.0,226268.0,NASIR UDDIN,17-Feb-2024 01:11 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,111.0,226044.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,226053.0,Dilowar Hussain,INR,1.0,112.0,224643.0,NASIR UDDIN,09-Feb-2024 11:58 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,112.0,226053.0,Dilowar Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,226058.0,Sirajul Islam,INR,1.0,113.0,226346.0,NECCON POWER & INFRA LTD,17-Feb-2024 02:31 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,113.0,226058.0,Sirajul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,226059.0,Hemanga Kumar Das,INR,1.0,114.0,226025.0,Neighborhood Creations (Prop. Masuma Siddika),16-Feb-2024 04:43 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,114.0,226059.0,Hemanga Kumar Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,226063.0,Rofique Ahmed,INR,1.0,115.0,225414.0,NITUL GAYAN,14-Feb-2024 02:51 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,115.0,226063.0,Rofique Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,226083.0,M.H. CONSTRUCTION,INR,1.0,116.0,226022.0,NITUL KONCH,16-Feb-2024 04:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,116.0,226083.0,M.H. CONSTRUCTION,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,226105.0,Contractor,INR,1.0,117.0,224399.0,Nitul Saikia,08-Feb-2024 04:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,117.0,226105.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,226109.0,Abu Ansari,INR,1.0,118.0,225646.0,Paran Kumar Mahanta,15-Feb-2024 03:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,118.0,226109.0,Abu Ansari,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,226111.0,Anjuma Begum,INR,1.0,119.0,225902.0,Partha Pratim Bezbaruah,16-Feb-2024 12:28 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,119.0,226111.0,Anjuma Begum,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,226135.0,ANUWAR HUSSAIN,INR,1.0,120.0,223592.0,Pintu Chakraborty,01-Feb-2024 06:30 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,120.0,226135.0,ANUWAR HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,226137.0,Sofiqul Islam,INR,1.0,121.0,224356.0,Ponkit Das,08-Feb-2024 11:42 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,121.0,226137.0,Sofiqul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,226141.0,Harish Ullah,INR,1.0,122.0,225891.0,Power Tools and Engineering,16-Feb-2024 12:09 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,122.0,226141.0,Harish Ullah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,226179.0,BADIU JAHAN,INR,1.0,123.0,226199.0,Pranab Jyoti Saikia,17-Feb-2024 10:51 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,123.0,226179.0,BADIU JAHAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,226186.0,M/s K. Begum Enterprise (Prop. Karima Begum),INR,1.0,124.0,223497.0,Purnima Begum,31-Jan-2024 07:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,124.0,226186.0,M/s K. Begum Enterprise (Prop. Karima Begum),1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,226188.0,M/S Electrical & Electronics,INR,1.0,125.0,225644.0,RABIN CHANDRA SARMAH,15-Feb-2024 03:38 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,125.0,226188.0,M/S Electrical & Electronics,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,226199.0,Pranab Jyoti Saikia,INR,1.0,126.0,226303.0,Rajib Ahmed,17-Feb-2024 01:55 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,126.0,226199.0,Pranab Jyoti Saikia,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,226201.0,DHRITISHMAN MEDHI,INR,1.0,127.0,224402.0,RAJ KISHORE BORA,08-Feb-2024 04:27 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,127.0,226201.0,DHRITISHMAN MEDHI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,226212.0,Contractor,INR,1.0,128.0,224750.0,Ranjan Hazarika,10-Feb-2024 09:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,128.0,226212.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,226227.0,Biplab Majumdar,INR,1.0,129.0,225911.0,Ranjit Saikia,16-Feb-2024 12:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,129.0,226227.0,Biplab Majumdar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,226228.0,Jul Haque,INR,1.0,130.0,226422.0,Ranju Kumar Yadav,17-Feb-2024 03:56 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,130.0,226228.0,Jul Haque,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,226230.0,Dildar Hussain,INR,1.0,131.0,226042.0,Razina Begum,16-Feb-2024 05:10 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,131.0,226230.0,Dildar Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,226232.0,Abdul Wahab Choudhury,INR,1.0,132.0,225517.0,RIJANUR RAHMAN,15-Feb-2024 08:54 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,132.0,226232.0,Abdul Wahab Choudhury,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,226240.0,M/s S.I. Enterprise,INR,1.0,133.0,223412.0,Ripan Mandal,31-Jan-2024 10:53 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,133.0,226240.0,M/s S.I. Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,226241.0,Abdul Salam,INR,1.0,134.0,226063.0,Rofique Ahmed,16-Feb-2024 09:17 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,134.0,226241.0,Abdul Salam,1.0,L1,,,,,,,,,
