Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",Special Repair Work of Chakarpur Raitha to Umarbhari -Tariyya by Departmental Plant.,7544/E-Tender/2023-24 Dated 19.10.2023,2023_CEUCZ_857637_20,02-Jan-2024,"INR 322,928.94",90,MANEESH VERMA,01-Feb-2024 07:19 PM,47.pdf (498.00 KB),AOC,M/s Karmendra Singh Gaur,"322,928.94",INR,2023_CEUCZ_857637_20
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of vikaskhand palia k gram Dhakuwa painted road to Pakariya Bharocha Nagla link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_9,19-Jan-2024,"INR 906,836.4",45,ANIL KUMAR YADAVA,19-Jan-2024 06:06 PM,dhakwapaintedroadtopakariya.pdf (454.00 KB),AOC,M/s Saurabh Construction,"906,836.4",INR,2023_CEUCZ_855927_9
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Patch Repair of VR Category Road of Block Purwa in Vidhan Sabha Bhagwantnagar of Distt. Unnao,4628/A-1 Dt. 25-10-2023,2023_CEUCZ_856015_1,06-Feb-2024,"INR 552,827",90,Har Dayal Ahirwar,06-Feb-2024 06:03 PM,Patch-Purwa-Meena.pdf (83.00 KB),As per CB,M/S MEENA TRIPATHI,"552,827",INR,2023_CEUCZ_856015_1
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Pihani Jangbahadur Road to Kunwar Vaseeth to Jahanikhera Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_19,12-Dec-2023,"INR 944,752.82",30,SHARAD KUMAR MISHRA,23-Jan-2024 05:28 PM,AOCC.pdf (160.00 KB),,Raj Kumar Verma,"944,752.8",INR,2023_CEUCZ_856458_15
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Pihani Jangbahadur Road to Kunwar Vaseeth to Jahanikhera Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_19,12-Dec-2023,"INR 944,752.82",30,SHARAD KUMAR MISHRA,23-Jan-2024 05:28 PM,AOCC.pdf (160.00 KB),,Raj Kumar Verma,"944,752.8",INR,2023_CEUCZ_856458_16
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Pihani Jangbahadur Road to Kunwar Vaseeth to Jahanikhera Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_19,12-Dec-2023,"INR 944,752.82",30,SHARAD KUMAR MISHRA,23-Jan-2024 05:28 PM,AOCC.pdf (160.00 KB),,Raj Kumar Verma,"944,752.8",INR,2023_CEUCZ_856458_19
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF HPC to Purela Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_20,20-Dec-2023,"INR 1,754,094.96",30,SHARAD KUMAR MISHRA,30-Jan-2024 04:46 PM,hpcpurela.pdf (1368.00 KB),196/EE/2023-24 DT. 20.12.2023,ADITYA NARAYAN TIWARI,"1,754,094.96",INR,2023_CEUCZ_856458_20
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Lilwal to Tari Road via Imamipurva Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_23,18-Nov-2023,"INR 832,806.96",30,SHARAD KUMAR MISHRA,01-Jan-2024 03:50 PM,Taritoimamipurva.pdf (958.00 KB),,M/S SARITA GUPTA CONTRACTOR,"832,806.96",INR,2023_CEUCZ_856458_23
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF HPC to Purela Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_20,20-Dec-2023,"INR 1,754,094.96",30,SHARAD KUMAR MISHRA,30-Jan-2024 04:46 PM,hpcpurela.pdf (1368.00 KB),196/EE/2023-24 DT. 20.12.2023,ADITYA NARAYAN TIWARI,"1,754,094.96",INR,2023_CEUCZ_856458_2
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Neerparaspur Road to Chittapurva Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_3,31-Jan-2024,"INR 972,870.53",30,SHARAD KUMAR MISHRA,28-Feb-2024 06:46 PM,AOCSANDEEP.pdf (1852.00 KB),,SHRI VIJENDRA SINGH,"972,870.53",INR,2023_CEUCZ_856458_3
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi",SR OF Lalpalpur Road to Kot Link Road,3513/M-11/ETENDERING/2023 DT. 18.10.2023,2023_CEUCZ_856458_5,30-Jan-2024,"INR 1,637,663.79",30,SHARAD KUMAR MISHRA,28-Feb-2024 05:53 PM,AOCSANDEEP.pdf (1852.00 KB),,SHRI VIJENDRA SINGH,"1,637,663.79",INR,2023_CEUCZ_856458_5
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Basatnagar road Km-5 to Ahmadnagar link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_5,24-Jan-2024,"INR 2,333,676.73",30,SUMANT KUMAR,02-Feb-2024 06:44 PM,116EE24012024.pdf (1393.00 KB),BOND COPY,M/S LAXMI BUILDERS,"2,333,676.73",INR,2023_CEUCZ_855835_5
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Chathia Dhanwar to Chathia village link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_6,14-Dec-2023,"INR 2,035,025.44",30,SUMANT KUMAR,12-Jan-2024 12:25 PM,91EE14122023.pdf (548.00 KB),BOND COPY,SUSHIL KUMAR DWIVEDI,"2,035,025.44",INR,2023_CEUCZ_855835_6
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of Gadaniya Vikramvan to Premnagar link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_13,19-Jan-2024,"INR 1,074,258.6",45,ANIL KUMAR YADAVA,19-Jan-2024 06:00 PM,gadniyavikramvan.pdf (458.00 KB),AOC,M/s Saurabh Construction,"1,074,258.6",INR,2023_CEUCZ_855835_7
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of Gadaniya Vikramvan to Premnagar link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_13,19-Jan-2024,"INR 1,074,258.6",45,ANIL KUMAR YADAVA,19-Jan-2024 06:00 PM,gadniyavikramvan.pdf (458.00 KB),AOC,M/s Saurabh Construction,"1,074,258.6",INR,2023_CEUCZ_855835_8
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of Gadaniya Vikramvan to Premnagar link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_13,19-Jan-2024,"INR 1,074,258.6",45,ANIL KUMAR YADAVA,19-Jan-2024 06:00 PM,gadniyavikramvan.pdf (458.00 KB),AOC,M/s Saurabh Construction,"1,074,258.6",INR,2023_CEUCZ_855835_9
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of Gadaniya Vikramvan to Premnagar link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_13,19-Jan-2024,"INR 1,074,258.6",45,ANIL KUMAR YADAVA,19-Jan-2024 06:00 PM,gadniyavikramvan.pdf (458.00 KB),AOC,M/s Saurabh Construction,"1,074,258.6",INR,2023_CEUCZ_855927_12
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of Gadaniya Vikramvan to Premnagar link road.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_13,19-Jan-2024,"INR 1,074,258.6",45,ANIL KUMAR YADAVA,19-Jan-2024 06:00 PM,gadniyavikramvan.pdf (458.00 KB),AOC,M/s Saurabh Construction,"1,074,258.6",INR,2023_CEUCZ_855927_13
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of 2x1000 mm dia Np.-3 H.P. culvert on Kukra Kasba Pahar Nagar link road Km-1.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_14,19-Jan-2024,"INR 453,438.21",45,ANIL KUMAR YADAVA,19-Jan-2024 06:17 PM,culvertgolakukrapahadnagar.pdf (397.00 KB),AOC,VIJAY CONSTRUCTION,"453,438.21",INR,2023_CEUCZ_855927_14
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of S.D.N.P.D.P. road Km.-52 to Dubaha Munshigarh link road Km.-5(930) and 6(230).,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_4,19-Jan-2024,"INR 1,966,213.05",45,ANIL KUMAR YADAVA,19-Jan-2024 05:55 PM,dubahamunshigadh.pdf (431.00 KB),AOC,M/s Saurabh Construction,"1,966,213.05",INR,2023_CEUCZ_855927_2
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of S.D.N.P.D.P. road Km.-52 to Dubaha Munshigarh link road Km.-5(930) and 6(230).,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_4,19-Jan-2024,"INR 1,966,213.05",45,ANIL KUMAR YADAVA,19-Jan-2024 05:55 PM,dubahamunshigadh.pdf (431.00 KB),AOC,M/s Saurabh Construction,"1,966,213.05",INR,2023_CEUCZ_855927_4
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Sandi Shahabad road km-28 to Rupapur link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_13,10-Jan-2024,"INR 1,431,949.5",30,SUMANT KUMAR,18-Jan-2024 05:24 PM,105EE10012024.pdf (953.00 KB),BOND COPY,SUSHIL KUMAR DWIVEDI,"1,431,949.5",INR,2023_CEUCZ_855835_13
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Maikpur Dhanigala (Girdharpur) road to Bahpur Sapaha link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_22,01-Jan-2024,"INR 1,587,361.05",30,SUMANT KUMAR,06-Jan-2024 04:54 PM,101EE01012024.pdf (1165.00 KB),BOND COPY,Anil Kumar Dwivedi,"1,587,361.05",INR,2023_CEUCZ_855835_22
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Pali Sarai Raghau to Karanpur link road,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_24,28-Dec-2023,"INR 2,624,792.65",30,SUMANT KUMAR,18-Jan-2024 05:06 PM,96EE28122023.pdf (214.00 KB),BOND COPY,DEVENDRA KUMAR,"2,624,792.65",INR,2023_CEUCZ_855835_24
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Bhusehra link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_27,24-Jan-2024,"INR 510,669.92",30,SUMANT KUMAR,02-Feb-2024 06:57 PM,112EE24012024.pdf (1390.00 KB),BOND COPY,M/S RAM KISHUN THEKEDAR,"510,669.92",INR,2023_CEUCZ_855835_25
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Bhusehra link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_27,24-Jan-2024,"INR 510,669.92",30,SUMANT KUMAR,02-Feb-2024 06:57 PM,112EE24012024.pdf (1390.00 KB),BOND COPY,M/S RAM KISHUN THEKEDAR,"510,669.92",INR,2023_CEUCZ_855835_26
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Bhusehra link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_27,24-Jan-2024,"INR 510,669.92",30,SUMANT KUMAR,02-Feb-2024 06:57 PM,112EE24012024.pdf (1390.00 KB),BOND COPY,M/S RAM KISHUN THEKEDAR,"510,669.92",INR,2023_CEUCZ_855835_27
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Pratipalpur Murcha road to Kudha road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_29,19-Jan-2024,"INR 1,577,211.85",30,SUMANT KUMAR,02-Feb-2024 07:00 PM,111EE24012024.pdf (1901.00 KB),BOND COPY,M/S VINOD KUMAR CHAURASIA,"1,577,211.85",INR,2023_CEUCZ_855835_29
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Babnapur to Itauria road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_2,24-Jan-2024,"INR 2,193,760.98",30,SUMANT KUMAR,02-Feb-2024 06:47 PM,115EE24012024.pdf (2211.00 KB),BOND COPY,M/S LAXMI BUILDERS,"2,193,760.98",INR,2023_CEUCZ_855835_2
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Radhepur Sakatpur road to Ramnagar link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_4,30-Dec-2023,"INR 489,367.74",30,SUMANT KUMAR,18-Jan-2024 05:00 PM,99EE30122023.pdf (125.00 KB),BOND COPY,DINESH KUMAR,"489,367.74",INR,2023_CEUCZ_855835_3
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Radhepur Sakatpur road to Ramnagar link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_4,30-Dec-2023,"INR 489,367.74",30,SUMANT KUMAR,18-Jan-2024 05:00 PM,99EE30122023.pdf (125.00 KB),BOND COPY,DINESH KUMAR,"489,367.74",INR,2023_CEUCZ_855835_4
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Khujehta to Bahadurkheda Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_29,10-Jan-2024,"INR 276,998.65",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:25 PM,855598_29.pdf (567.00 KB),Due to L1,Sahni Construction,"276,998.65",INR,2023_CEUCZ_855598_29
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Lucknow-Varanasi Road Km. 43 to Khuddikheda Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_30,29-Dec-2023,"INR 540,632.5",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:27 PM,855598-30.pdf (647.00 KB),Due to L1,Sahni Construction,"540,632.5",INR,2023_CEUCZ_855598_30
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Lucknow-Varanasi Road to PHC Nigoha Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_31,19-Jan-2024,"INR 338,521.75",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:36 PM,855598-31.pdf (721.00 KB),Due to L1,K S Constructions,"338,521.75",INR,2023_CEUCZ_855598_31
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Kakori Fatehganj Road to Narauna Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_3,26-Dec-2023,"INR 2,393,912.1",30,ANOOP KUMAR MISHRA,16-Jan-2024 05:06 PM,vasunew1.pdf (417.00 KB),due to l1,M/S VASHUDEV ENTERPRISES,"2,393,912.1",INR,2023_CEUCZ_855598_3
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Thari Niyajikheda to Saidapur Road.,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_8,05-Feb-2024,"INR 765,981.43",30,ANOOP KUMAR MISHRA,06-Feb-2024 04:23 PM,010101.pdf (802.00 KB),Due to L1,CGIS,"765,981.43",INR,2023_CEUCZ_855598_4
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Thari Niyajikheda to Saidapur Road.,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_8,05-Feb-2024,"INR 765,981.43",30,ANOOP KUMAR MISHRA,06-Feb-2024 04:23 PM,010101.pdf (802.00 KB),Due to L1,CGIS,"765,981.43",INR,2023_CEUCZ_855598_6
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Thari Niyajikheda to Saidapur Road.,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_8,05-Feb-2024,"INR 765,981.43",30,ANOOP KUMAR MISHRA,06-Feb-2024 04:23 PM,010101.pdf (802.00 KB),Due to L1,CGIS,"765,981.43",INR,2023_CEUCZ_855598_7
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Thari Niyajikheda to Saidapur Road.,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_8,05-Feb-2024,"INR 765,981.43",30,ANOOP KUMAR MISHRA,06-Feb-2024 04:23 PM,010101.pdf (802.00 KB),Due to L1,CGIS,"765,981.43",INR,2023_CEUCZ_855598_8
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Dhulvija Mod to Mahimakheda Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_9,03-Jan-2024,"INR 891,997.13",30,ANOOP KUMAR MISHRA,06-Feb-2024 12:49 PM,010101.pdf (832.00 KB),due to L1,CGIS,"891,997.13",INR,2023_CEUCZ_855598_9
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",Special repair work of Kodra link road.,2386/10A/2023-24 DATE 19-10-2023,2023_CEUCZ_855835_1,24-Feb-2024,"INR 965,017.91",30,SUMANT KUMAR,07-Feb-2024 09:53 PM,113EE24012024.pdf (1335.00 KB),BOND COPY,M/S SANKAT MOCHAN CONSTRUCTION,"965,017.91",INR,2023_CEUCZ_855835_1
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Dasehari Road Km. 7 to Chakdadanpur Link Road (VR),3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_2,08-Feb-2024,"INR 329,099.13",30,ANOOP KUMAR MISHRA,13-Feb-2024 06:57 PM,1.pdf (166.00 KB),,RUKMANI ENTERPRISES,"329,099.13",INR,2023_CEUCZ_855598_19
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Fatehganj Narayanpur Road to Lonha Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_20,11-Jan-2024,"INR 529,883.2",30,ANOOP KUMAR MISHRA,25-Jan-2024 02:45 PM,855598_20.pdf (703.00 KB),Due to l1,K S Constructions,"529,883.2",INR,2023_CEUCZ_855598_20
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Chakain Road to (Puttikheda) Motawan Kheda Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_21,19-Jan-2024,"INR 2,021,710.52",30,ANOOP KUMAR MISHRA,20-Jan-2024 06:49 PM,855598_21.pdf (716.00 KB),Due to L1,m/s vijay pratap singh,"2,021,710.52",INR,2023_CEUCZ_855598_21
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Gosaiganj-Bani-Mohan Road to Kisunpur Kaudiya Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_23,30-Dec-2023,"INR 161,300.88",30,ANOOP KUMAR MISHRA,06-Feb-2024 12:39 PM,010101.pdf (813.00 KB),Due to L1,REDBRICK CONSTRUCTIONS,"161,300.88",INR,2023_CEUCZ_855598_23
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Lucknow Mohan Road to Visheshwarkheda Via Budbudakheda Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_24,05-Feb-2024,"INR 1,854,991.4",30,ANOOP KUMAR MISHRA,06-Feb-2024 03:09 PM,010101.pdf (878.00 KB),Due to L1,M/s S.K.Enterprises,"1,854,991.4",INR,2023_CEUCZ_855598_24
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Dharmawatkheda Pooranpur Nagram Road to Shivdhara Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_25,30-Dec-2023,"INR 2,452,868.83",30,ANOOP KUMAR MISHRA,20-Jan-2024 06:25 PM,855598_25.pdf (412.00 KB),Due to L1,M/S JAI MAA MOKCHESHWARI CONSTRUCTION,"2,452,868.83",INR,2023_CEUCZ_855598_25
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Lucknow Nagram Road to Daduri Jamaalpur Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_26,10-Jan-2024,"INR 702,534.06",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:17 PM,855598-26.pdf (624.00 KB),Due to L1,Sahni Construction,"702,534.06",INR,2023_CEUCZ_855598_26
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Kubahra to Baajkheda Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_27,11-Jan-2024,"INR 328,119.7",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:20 PM,855598-27.pdf (708.00 KB),Due to L1,Sahni Construction,"328,119.7",INR,2023_CEUCZ_855598_27
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Kubahra Road to Ranikheda Link Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_28,10-Jan-2024,"INR 701,607.88",30,ANOOP KUMAR MISHRA,20-Jan-2024 07:22 PM,855598-28.pdf (691.00 KB),Due to L1,Sahni Construction,"701,607.88",INR,2023_CEUCZ_855598_28
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Dasehari Road Km. 7 to Chakdadanpur Link Road (VR),3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_2,08-Feb-2024,"INR 329,099.13",30,ANOOP KUMAR MISHRA,13-Feb-2024 06:57 PM,1.pdf (166.00 KB),,RUKMANI ENTERPRISES,"329,099.13",INR,2023_CEUCZ_855598_2
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",SR to SRC km 33 road to Mahendra sampark marg,2543/A8 dt. 19.10.2023,2023_CEUCZ_855293_34,04-Jan-2024,"INR 713,276.93",30,SUBODH KUMAR,23-Jan-2024 07:58 PM,AOCletters4.pdf (797.00 KB),evaluation,Puja And Sanu Enterprises,"713,276.93",INR,2023_CEUCZ_855293_34
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",SR to Fakirey khera link road,2543/A8 dt. 19.10.2023,2023_CEUCZ_855293_4,27-Dec-2023,"INR 2,240,149.52",60,SUBODH KUMAR,08-Jan-2024 07:02 PM,AOCfakireykhera.pdf (860.00 KB),evaluation,M/S BALVIR BHADUR,"2,240,149.52",INR,2023_CEUCZ_855293_4
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",SR to Susumau to Mudha link road,2543/A8 dt. 19.10.2023,2023_CEUCZ_855293_8,30-Dec-2023,"INR 1,422,735.58",60,SUBODH KUMAR,05-Jan-2024 06:34 PM,aocletterSusumauToMudha.pdf (832.00 KB),evaluation,JITENDRA KUMAR SINGH,"1,422,735.58",INR,2023_CEUCZ_855293_8
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Jalauli to Jankinagar RoadSpecial Repair of Jalauli to Jankinagar Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_12,29-Jan-2024,"INR 175,519.87",30,ANOOP KUMAR MISHRA,05-Feb-2024 11:44 PM,855598_12.pdf (786.00 KB),,CGIS,"1,755,519.87",INR,2023_CEUCZ_855598_11
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Jalauli to Jankinagar RoadSpecial Repair of Jalauli to Jankinagar Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_12,29-Jan-2024,"INR 175,519.87",30,ANOOP KUMAR MISHRA,05-Feb-2024 11:44 PM,855598_12.pdf (786.00 KB),,CGIS,"1,755,519.87",INR,2023_CEUCZ_855598_12
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Navipanah Saspan to Jamoliya Aatakheda Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_13,06-Feb-2024,"INR 863,451.43",30,ANOOP KUMAR MISHRA,06-Feb-2024 04:28 PM,010101.pdf (812.00 KB),Due to L1,M/S S. D. ENTERPRISES,"863,451.43",INR,2023_CEUCZ_855598_13
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Kakori Bahru to Adampur Via Kushmi Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_14,28-Dec-2023,"INR 670,060.12",30,ANOOP KUMAR MISHRA,25-Jan-2024 02:21 PM,855598_14.pdf (620.00 KB),Due to L1,K S Constructions,"670,060.12",INR,2023_CEUCZ_855598_14
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Lucknow",Special Repair of Narera Dadupur Road to Dadupur Road,3987/E-Tender/2023 Dated - 20/10/2023,2023_CEUCZ_855598_16,19-Jan-2024,"INR 1,660,046.42",30,ANOOP KUMAR MISHRA,20-Jan-2024 06:46 PM,855598_16.pdf (673.00 KB),Due to L1,m/s vijay pratap singh,"1,660,046.42",INR,2023_CEUCZ_855598_16
