ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
2022_NHM_28421_107-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28421_107,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Lowairpoa at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PCCF_25183_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PCCF_25183_1,NIT- 2 DATED 18-04-2022,"Erection of Fencing for CAMPA, AR Plantation of 25 HA. Boghara Hill RF, Morigaon.",Works,Open Tender,Works,Civil Works,,No,No,"29,07,792",,Price Bid Opening Date,PreBid Meeting Date,assessment,,45,No,Online,,,5,11-May-2022 12:00 PM,assessment,Price Bid Opening Date,,,Pr. Chief Conservator of Forest and Head of Forest Force,2022-2023
2022_PWD_27897_133-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27897_133,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_133 Construction of road from (i) Bogapani LP School to Digboi Panbari Road, (ii) 1 No. Assamiya Gaon Road, (iii) Sukanpukhuri LP School Road, (iv) No.2 Tokowani to Sukanpukhuri Connecting Road including routine maintenance for 4 (four)",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,28,51,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,23-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_BoTC_27838_109-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_27838_109,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.65",Works,Open Tender,Works,Civil Works,,No,No,"50,92,091",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2021_BoTC_23750_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2021_BoTC_23750_1,IND/CHD/G-97/STK-III/2019,Supply of Improved Tools and Machineries under SOPD Fund of the year 2021-22,Goods,Open Tender,Supply,Machineries,,No,No,"1,08,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Offline,,,5,23-Dec-2021 3:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2021-2022
2022_DHUA_25800_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DHUA_25800_1,"CE/H and UA/17/PT-II/21-22/54, date31/05/2022",Road widening and providing heavy guard wall protecting both sides of Rangirkhal(Part-A) at Silchar under CIDF for the year 2019-20,Works,Open Tender,Item Rate,Civil Works,,No,No,"20,61,22,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,22-Jun-2022 3:00 PM,assessment,Price Bid Opening Date,,,Department of Housing and Urban Affairs,2022-2023
2022_FCS_27644_29-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_FCS_27644_29,AFCSCL/MLC/2022-23/118 /Pt-1,"Appointment of Mandi Labour Contractors from the parties/Contractors with requisite work experience with strong financial background, for KMS 2022- 23, Satgaon",Services,Open Tender,Percentage,Manpower Supply,,No,No,"28,02,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,30,No,Online,,,5,06-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Food Civil Supplies and Consumer Affairs Department,2022-2023
2023_SSA_30489_4-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_SSA_30489_4,E-226855/396,"Construction and renovation of Karimganj Govt. HS School, Karimganj in Assam under North East Special Infrastructure Development Scheme (NESIDS)",Works,Open Tender,Works,Civil Works - Building,,No,No,"1,25,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,03-May-2023 3:00 PM,assessment,Price Bid Opening Date,,,Axom Sarba Siksha Abhijan Mission,2023-2024
2022_APDEA_28451_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_APDEA_28451_1,APDCL/DSELR/HVDS/GZN/01,Construction of HVDS with 11kV Lines and LT ABC Network in Guwahati Electrical Circle I and II,Works,Open Tender,Turn-key,Electrical Works,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,10-Feb-2023 12:00 PM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Limited- Externally Aided Project,2022-2023
2022_PWD_25634_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_25634_1,JT/SDRF/2021-22/38,Restoration of Flood damaged Road from Sundarpur to Santipur Jengrai Road Package No AS-04-228,Works,Open Tender,Works,Civil Works,,No,No,"49,98,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,6,03-Jun-2022 10:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2023_UDD_28968_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_UDD_28968_1,NMB-II-I (Part)/2022-23/1186,Development of Kachalukhowa Rash Field at Nagaon,Works,Open Tender,Item Rate,Civil Works,,No,No,"77,99,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,7,13-Feb-2023 3:00 PM,assessment,Price Bid Opening Date,,,Urban Development Department,2022-2023
2022_WPTBC_25667_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_WPTBC_25667_1,PTDC/Engg/2018-19/274,Improvement of Fiangpui road from Fiangpui Tri- junction to Fiangpui higher secondary school with retaining wall and Hume pipe culvert during the year 2021-22.,Works,Open Tender,Item Rate,Civil Works,,No,No,"49,99,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,120,No,Online,,,5,03-Jun-2022 3:30 PM,assessment,Price Bid Opening Date,,,Welfare of Plain Tribes and Backward Classes,2022-2023
2022_PWD_27924_279-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27924_279,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/172 Construction of road from Road at Jagadamba TE to Itabhata village including Routine Maintenance for 4 year under Mukhya Mantrir Pakipath Nirman Aachani for the year 2022-,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,25,03,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,21-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2023_NHM_29878_45-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_NHM_29878_45,NHM-32031/4/2021-Const-NHM/Pt 34/69,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP II NHM Assam Group 163 5 nos scheme in Kokrajhar district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,4,23-Mar-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWD_28062_11-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_28062_11,CE/CMRDP/MMPNA/2022/15,"MMPNA/2022-23/20 Periodic Renewal of Majputoni to Geriki, Ghurghuri to Nibukali, NH-36 Panikhaiti to Birahigaon, Kathiatoli Kampur Road to Kalaikhowa via Pachim Tetelisora Road",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,96,58,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,6,27-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2021_APDCL_22798_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2021_APDCL_22798_1,APDCL/DDU-New/21/01/BSK2,Rural Electrification (VEI) Works under Pkg. BSK/DDUGJY-NEW/PKG-2,Works,Open Tender,Turn-key,Electrical Works,,No,No,"5,21,24,568",02-Nov-2021 4:27 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,8,23-Oct-2021 11:00 AM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Ltd,2021-2022
2023_PNRD_29181_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PNRD_29181_1,ZPL/RURBAN/004/ETENDBIH2020/70,Supply and Installation of Machineries and Equipments in a new building for Ginger and Turmeric Processing Unit at Bihpuria GP,Goods,Open Tender,Supply,Machineries,,No,No,"45,30,333",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,9,21-Feb-2023 9:00 AM,assessment,Price Bid Opening Date,,,Principal Secretary- P and RD- Assam Secretariat,2022-2023
2022_PWD_28319_2-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_28319_2,CE/CMRDP/MMPNA/2022/20,"MMPNA/2022-23/250 Periodic Renewal of North Bagetar Sarkari Bagan Road via Tapodisa (Sarkari Bagan to Surat Nagar), Natun Gunjung to Dibarai Road, Link Road from Civil Hospital to Sarkari Bagan via Tapodisa, Lodi Village approach Road",Works,Open Tender,Item Rate,Civil Works,,No,No,"80,32,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_PWD_27897_6-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27897_6,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_05 Construction of road from (i) PMGSY PKG.No. AS-09-14 at Panchgram Balikandi PWD Road to Bowartal at Karimganj Border, (ii) NH-06 at Chiposangan to Jitarmuk at Chandipur Pt-II via majar para (Ch-0.00 m to Ch-2000.00 M), (iii) Chandipur",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,80,60,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,6,23-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_PWD_27897_127-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27897_127,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_127 Construction of road from (i) Changmai Gaon Namghar Path, (ii) Changmai Gohain Gaon Konwar Dehingia Path, (iii) Gohain Gaon Konwar Handique Path, (iv) Gohain Gaon Saikia Path, (v) NH -37 to Lahon Gaon Road via Kali Mandir",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,36,12,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,23-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_DoWR_24908_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DoWR_24908_1,SILCHAR/2021-22/SDRF/3,Immediate Measures to Dyke along L/B of Borak from Masimpur to Katakhal at Hatirhar under SDRF for the year 2021-22,Works,Open Tender,Works,Civil Works,,No,No,"1,99,34,933",10-Feb-2023 4:14 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,21-Apr-2022 3:00 PM,assessment,Price Bid Opening Date,,,Department of Water Resources,2021-2022
2022_PWD_27472_89-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27472_89,CE/CMRDP/MMPNA/2022/2,MMPNA/2022-23/89,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,36,30,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Nov-2022 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2023_PWBNH_28769_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWBNH_28769_1,SBC/CS/2022-23/14/15/Gr-III,"Construction of Community hall near Maizgram Bhairabbari, Karimganj under Indo Bangla Border Areas of Karimganj District under BADP for the year 202122GrIII",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"8,90,177",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 2:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_PWD_26252_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_26252_1,SE/BDRC/ NIT/BNGN/50/2022-23/2 Dated 04/07/2022,Restoration to damaged HP culvert at 9th km of Tulungia Borghola road (Pakhriguri) by providing 2 cell 4.00m X4.00m box culvert under SDRF for the year 2021-22,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"32,26,432",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,13-Jul-2022 4:00 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2021_NHM_23743_16-ocds-kjhdrl,tender,tender,1,2023-06-21,2021_NHM_23743_16,NHM-32050/46/2021 Construction NHM 29,Repairing Renovation of 200 Nos of Sub Center to upgrade them as Health and Wellness Center at various places of Assam from RoP 2021 22 Group 18 7 nos SC in Sonitpur District,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"45,62,849",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,30-Dec-2021 12:00 PM,assessment,Price Bid Opening Date,,,National Health Mission,2021-2022
2023_PWBNH_29453_7-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWBNH_29453_7,TECH.II/256/2022/14 Dated Guwahati the 7th Feb/202,"TG(N) -07 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at i) Lengibor T.E. in Sivasagar District",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,88,24,127",28-Mar-2023 4:31 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,13-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_BoTC_27838_58-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_27838_58,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.58",Works,Open Tender,Works,Civil Works,,No,No,"51,53,789",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2023_ICD_30260_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_ICD_30260_1,SBM/ADB/37/2022/267 date 27/03/2023,REQUEST FOR PROPOSAL FOR CONSULTING SERVICES FOR PREPARATION OF DETAILED PROJECT REPORT (DPR) FOR SETTING UP AN INTREGATED BAMBOO PARK IN ASSAM,Services,Open Tender,Item Wise,Consultancy,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Not Applicable,,,5,17-Apr-2023 4:00 PM,assessment,Price Bid Opening Date,,,Industries and Commerce Department,2022-2023
2022_APDCL_27677_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_APDCL_27677_1,RDSS/Loss Reduction/HT_Badarpur/Pkg 2,"Construction of 11 kV lines for feeder bifurcation, HVDS, reconductoring of HT lines in Badarpur Electrical Circle under RDSS",Works,Open Tender,Turn-key,Electrical Works,,No,No,"2,78,20,68,001",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,06-Dec-2022 12:00 PM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Ltd,2022-2023
2023_APGCL_28937_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_APGCL_28937_1,Marshalling Panels KLHEP 29,Marshalling Panels of 21 MVA Generator Transformers,Goods,Open Tender,Supply,Electrical Work/ Equipment,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,10-Mar-2023 12:00 PM,assessment,Price Bid Opening Date,,,Assam Power Generation Company Limited,2022-2023
2022_PWBNH_28416_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWBNH_28416_1,CE/TB-VI/96/2022/06 Dated Guwahati 20th Dec 2022,Renovation And Modernization of Tai Museum at Sivasagar,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"11,39,42,220",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Jan-2023 2:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_SCD_25324_2-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_SCD_25324_2,Tender/NIT/2021-22/8897,"Dekadambra G.C.P. at village Garlabari, Bashbari under SOPD-G, 2021-22",Works,Open Tender,Item Rate,Civil Works,,No,No,"28,13,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-May-2022 3:00 PM,assessment,Price Bid Opening Date,,,Soil Conservation Department,2022-2023
2020_PWBNH_15955_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2020_PWBNH_15955_1,BN/85/2019/ 5 Z.P. Biswanath,"Construction of Office building of new Zilla Parishads at Biswanath Z.P., Biswanath Chariali, Biswanath under SOPD Scheme",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,08,68,700",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Offline,,,5,11-Feb-2020 3:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2019-2020
2023_BoTC_29365_27-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_BoTC_29365_27,CHDI/ ET/2022-23/10,Barnadijhar FIS (Canal System) under PMKSY_HKKP for the year 2021-22,Works,Open Tender,Works,Civil Works,,No,No,"99,25,674",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,08-Mar-2023 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2022_NHM_28485_18-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28485_18,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Mrigamari SC in Darrang District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWD_27252_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27252_1,CE/DEV/TB/90/2022-23/03,"SOPD_G_22_23_04 Re-construction of J.D. road from Ch.1270.50m to Ch.3640.50m, Ch.4500.00m to Ch.9910.00m, Ch.10310.00m to Ch.10400.00m, Ch.10700.00m to Ch.11900.00m, and Ch.12570.00m to Ch.15100.00m in Kokrajhar in compliance with the forth coming",Works,Open Tender,Item Rate,Civil Works,,No,No,"5,22,15,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Oct-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2023_HB_29662_2-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_HB_29662_2,CJG.45/2023/465,"Supply of Dietary articles, Group- B, for Central Jail,Guwahati",Goods,Open Tender,Item Rate,Supply of Materials,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,365,No,Online,,,5,23-Mar-2023 4:00 PM,assessment,Price Bid Opening Date,,,Home B,2022-2023
2022_DoWR_28091_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DoWR_28091_1,DIBRUGARH/2022-23/RIDF/III,Restoration of Flood damages at Pukhurijan Area from the Devastation of River Brahmaputra. PACKAGE 1,Works,Open Tender,Works,Civil Works,,No,No,"9,34,52,114",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,28-Dec-2022 3:00 PM,assessment,Price Bid Opening Date,,,Department of Water Resources,2022-2023
2022_PWBNH_27503_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWBNH_27503_1,SE(B)/DIB/CS-09/22-23/864-A,Development of Gopanari Public Playground under One Time Special Grant for Development of Moran Community for the year 2021-22,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"47,52,021",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,09-Nov-2022 3:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_AHVD_27515_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_AHVD_27515_1,DD/E-15/Civil Works/2022-23/ 2209-12,Construction of District Dairy Development Office building includes water supply and sanitation and internal electrification at TMSS North Lakhimpur. under SOPD-2022-23,Works,Open Tender,Item Rate,Civil Works,,No,No,"53,72,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,21-Nov-2022 3:00 PM,assessment,Price Bid Opening Date,,,Animal Husbandry and Veterinary Department,2022-2023
2022_PNRD_27934_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PNRD_27934_1,ZPLRURBAN004ETENDBIH2020/162,Supply of various Machineries/Articles for Agri Service and Processing Centre at Bihpuria GP,Goods,Open Tender,Supply,Farm Machinery and Equipments,,No,No,"1,43,64,801",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,2,12-Dec-2022 12:00 PM,assessment,Price Bid Opening Date,,,Principal Secretary- P and RD- Assam Secretariat,2022-2023
2022_HFWD_26398_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_HFWD_26398_1,MCH/HMS/2022/261/8,Supply of Interventional Radiological Items (Diagnostic DSA and Peripheral DSA),Goods,Open Tender,Item Wise,Supply of Materials,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,24-Aug-2022 12:00 PM,assessment,Price Bid Opening Date,,,Health and Family Welfare Department,2022-2023
2023_BoTC_29377_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_BoTC_29377_1,TECH- 05/SE(B)/E-Tender,"Construction of 5 Nos. Boys and Girls Toilet with running water facility at Mothambil High and ME School, Balagaon ME School, Janaligaon ME School, Amritpur LP School under BADP for the year 2021-22.Pkg No.517_1",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"28,53,935",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,06-Mar-2023 1:30 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2023_WPTBC_28828_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_WPTBC_28828_1,SCDCTECHBWBETNA12120222313,"Construction of Boundary Wall at Betna High School,Rangia",Works,Limited,Item Rate,Civil Works,,No,No,"99,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 4:30 PM,assessment,Price Bid Opening Date,,,Welfare of Plain Tribes and Backward Classes,2022-2023
2022_BoTC_27838_64-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_27838_64,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.84",Works,Open Tender,Works,Civil Works,,No,No,"48,80,924",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2022_PWD_27472_157-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27472_157,CE/CMRDP/MMPNA/2022/2,MMPNA/2022-23/157,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,93,56,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Nov-2022 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_NHM_27755_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_27755_1,NHM/04/2022-Const-NHM/53,Construction of Integrated Public Health laboratory at Mangaldai civil hospital in Darrang District,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,24,24,662",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,29-Nov-2022 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWBNH_27197_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWBNH_27197_1,SE(B)/JHT/(C/S)/S12/22/23/1403,Construction of 4 Four nos of Additional Classrooms Laboratory Kitchen Toilet Block and a cycle stand of Model Tea Garden School at Sonakhat T E in Golaghat District,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"58,15,600",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,10-Oct-2022 3:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_PWD_27472_143-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27472_143,CE/CMRDP/MMPNA/2022/2,MMPNA/2022-23/143,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,09,51,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Nov-2022 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_HFWD_27398_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_HFWD_27398_1,2022-Proc-NHM/11482,PROCUREMENT OF EQUIPMENT /TOOLS-NON MEDICAL ITEMS FOR DEIC,Goods,Open Tender,Buy,Medical Equipments/Waste,,No,No,"33,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,28-Nov-2022 4:30 PM,assessment,Price Bid Opening Date,,,Health and Family Welfare Department,2022-2023
2022_PNRD_24201_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PNRD_24201_1,ZPL/RURBAN24TENDKACHBHP202140 02-02-22,Construction for Development of Kachamari Beel,Works,Open Tender,Works,Civil Works,,No,No,"30,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Feb-2022 10:00 AM,assessment,Price Bid Opening Date,,,Principal Secretary- P and RD- Assam Secretariat,2021-2022
2022_BoTC_27838_70-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_27838_70,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.64",Works,Open Tender,Works,Civil Works,,No,No,"51,00,311",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2022_BTC_27580_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BTC_27580_1,No.38/KOKR/IFB/P-I/2016-17/41,"Improvement of road from Dimaligaon Maspara PWD to Janagaon village under SOPD, BTC for the year 2022-23. TN No.21_18.",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,12,73,812",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,22-Nov-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council-PWD,2022-2023
