Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Renewal Work On Mawana Hapur Kithopre to Nanpur to Dibai Via Mudafra Shyuampur Jatt   in FY 2023-24,326/3A  Dated  08.02.2024,2024_CEMRT_900066_2,18-Mar-2024,"INR 2,304,500",60,Shailendra Singh,18-Mar-2024 03:29 PM,mudafraodr.pdf (399.00 KB),L1,VINOD KUMAR CONTRACTOR,"1,958,364.1",INR,2024_CEMRT_900066_2
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Renewal Work On Gadhavali Road to Harlal ki Madhaiya Road  in FY 2023-24,326/3A  Dated  08.02.2024,2024_CEMRT_900066_4,20-Mar-2024,"INR 585,243.75",60,Shailendra Singh,20-Mar-2024 04:44 PM,HARLALMADHAIYA.pdf (190.00 KB),L1,M/S V S CONSTRUCTIONS,"585,243.75",INR,2024_CEMRT_900066_3
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Renewal Work On Gadhavali Road to Harlal ki Madhaiya Road  in FY 2023-24,326/3A  Dated  08.02.2024,2024_CEMRT_900066_4,20-Mar-2024,"INR 585,243.75",60,Shailendra Singh,20-Mar-2024 04:44 PM,HARLALMADHAIYA.pdf (190.00 KB),L1,M/S V S CONSTRUCTIONS,"585,243.75",INR,2024_CEMRT_900066_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Reconstruction work on Bhojpur Sampark road,615/4A-Camp date 19.02.2024,2024_CEMRT_900124_1,11-Mar-2024,"INR 2,096,622.24",60,RAM RAJA,11-Mar-2024 07:58 PM,22222.pdf (35.00 KB),attach,TUSHKA DEVCON PRIVATE LIMITED,"2,096,622.24",INR,2024_CEMRT_900124_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1. Renewal work on km 1 to 9 (500) of Bhagwanpur Gagalheri road in district Saharanpur with general repair by BC.,399/94MS-S/2023 dated 16.01.2024,2024_CEMRT_899004_5,06-Mar-2024,"INR 17,671,000",120,GAGAN .,07-Mar-2024 02:00 PM,176.pdf (347.00 KB),,vijendra kumar,"17,671,000",INR,2024_CEMRT_899004_5
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1. Construction work of box culvert in place of damaged culvert in Km. 2 of Mujahidpur to Shahzadpur Barauli road.,435/94MS-S/2023 dated 18.01.2024,2024_CEMRT_899074_1,11-Mar-2024,"INR 4,510,040.82",120,GAGAN .,11-Mar-2024 05:36 PM,267.pdf (1003.00 KB),,DHARAMVIR SINGH,"4,510,040.82",INR,2024_CEMRT_899074_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,2. Construction of box culvert in place of damaged culvert in Km 43 of Fatehpur Muzaffarabad Kalsia Marg to Km 1 of Meghanmajra Marg,435/94MS-S/2023 dated 18.01.2024,2024_CEMRT_899074_2,12-Mar-2024,"INR 3,125,985",120,GAGAN .,12-Mar-2024 04:50 PM,259.pdf (637.00 KB),,irshad ahmad,"3,125,985",INR,2024_CEMRT_899074_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1. Special repair work of Sardaheri to Baheri road in Saharanpur district.,839/94MS-S/2023 dated 03.02.2024,2024_CEMRT_899127_1,06-Mar-2024,"INR 4,580,249.47",60,GAGAN .,07-Mar-2024 12:23 PM,262.pdf (262.00 KB),,R R Enterprises,"4,580,249.47",INR,2024_CEMRT_899074_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1. Special repair work of Sardaheri to Baheri road in Saharanpur district.,839/94MS-S/2023 dated 03.02.2024,2024_CEMRT_899127_1,06-Mar-2024,"INR 4,580,249.47",60,GAGAN .,07-Mar-2024 12:23 PM,262.pdf (262.00 KB),,R R Enterprises,"4,580,249.47",INR,2024_CEMRT_899127_1
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,In financial year 2023-24 Improvement of the Work Baghpat Muradnagar Road (ODR) Km  1 to 14.00 Under IRQP Scheme in District Baghpat,258/11Cashier-MC PD Baghpat Dt 23-01-24,2024_CEMRT_899219_1,19-Mar-2024,"INR 83,487,705",365,JAGDISH PRASAD,19-Mar-2024 11:46 AM,1255.PDF (160.00 KB),AOC,Raj Shyama Constructions Pvt. Ltd.,"83,487,705",INR,2024_CEMRT_899219_1
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,Renewal work with General repairs in Km 9 (620) 10(720) 11(380) 11(620) 12 and 13 (580) of Banthala Dhikauli Marg to Khekra Badangaon Jain Mandir Via Fakharpur Mandaula Nanu Marg,188/11Cashier-MC PD Baghpat Dt 16-01-24,2024_CEMRT_899244_1,18-Mar-2024,"INR 3,448,645.52",60,JAGDISH PRASAD,18-Mar-2024 12:38 PM,899244.PDF (65.00 KB),AOC,M/S MK CONSTRUCTION COMPANY,"3,448,645.52",INR,2024_CEMRT_899244_1
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,Renewal work  General  Repairs in km 6 (300) 7 to 9 and 10 (900) of Balaini-Puramahadev Mandir-Binauli road,188/11Cashier-MC PD Baghpat Dt 16-01-24,2024_CEMRT_899244_2,18-Mar-2024,"INR 4,298,941.9",60,JAGDISH PRASAD,18-Mar-2024 01:03 PM,949.PDF (151.00 KB),AOC,bhadana contractor,"4,298,941.9",INR,2024_CEMRT_899244_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1. Renewal work by BC under general repair on Rampur-Badgaon road in the financial year 2023-24.,400/96MS-S/2023 dated 16.01.2024,2024_CEMRT_899263_1,14-Mar-2024,"INR 23,620,271.94",120,GAGAN .,14-Mar-2024 12:53 PM,328.pdf (143.00 KB),,SINEWY CONSTRUCTIONS PVT. LTD.,"23,620,271.94",INR,2024_CEMRT_899263_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Renewal Work on Brajghat to Palwada Bahadurgarh Road  in FY 2024-25,1529/96M/BSRO2023-24 Dated 08.02.2024,2024_CEMRT_900043_3,20-Mar-2024,"INR 31,945,260",60,Shailendra Singh,20-Mar-2024 12:51 PM,barjghat.pdf (399.00 KB),-,DEVEDNRA KUMAR,"26,195,113.2",INR,2024_CEMRT_899831_3
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",LOT1,03/SE/2023-24,2024_UPIDC_892291_4,15-Mar-2024,"INR 23,998,351",60,Bhartendu Gaur,15-Mar-2024 08:44 PM,DOSAK.pdf (48.00 KB),L1,M/S ASHOK KUMAR,"23,998,351",INR,2024_UPIDC_892291_4
"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",Maintenance of Unchgaon Drain from Km. 0.000 to 8.700,56/id-2/SLP/Re-tender/Manint Dt.27.01.2024,2024_UPIDC_892352_1,15-Mar-2024,"INR 235,248",30,Vijay Singh,15-Mar-2024 03:47 PM,AOCLOAD.pdf (478.00 KB),"M/s Rishiraj Builders and Suppliers

Village - Tiyari Machhrauli

Thana - Gosaiganj

Distt. Sultanpur",M/S RISHIRAJ BUILDERS AND SUPPLIERS,"235,248",INR,2024_UPIDC_892352_1
"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",Maintenance of Dharmapur Kanhai Drain from Km. 0.000 to 14.000,56/id-2/SLP/Re-tender/Manint Dt.27.01.2024,2024_UPIDC_892352_3,15-Mar-2024,"INR 784,879",30,Vijay Singh,15-Mar-2024 03:36 PM,AOCLOAD.pdf (505.00 KB),"M/s A.S. Construction

Village- Arusa,

Post-Chhitauna

Distt. Azamgarh",Ms A S Construction,"784,879",INR,2024_UPIDC_892352_3
"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",Maintenance of Bhada Drain from Km. 8.000 to 22.236,56/id-2/SLP/Re-tender/Manint Dt.27.01.2024,2024_UPIDC_892352_4,15-Mar-2024,"INR 711,370",30,Vijay Singh,15-Mar-2024 03:27 PM,AOCLOAD.pdf (471.00 KB),"M/s A.S. Construction

Village - Arusa,

Post-Chhitauna

Distt. Azamgarh",Ms A S Construction,"711,370",INR,2024_UPIDC_892352_4
"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",Maintenance of Gujartal Drain from Km. 0.000 to 17.600,56/id-2/SLP/Re-tender/Manint Dt.27.01.2024,2024_UPIDC_892352_5,15-Mar-2024,"INR 592,964",30,Vijay Singh,15-Mar-2024 03:16 PM,AOCLOAD.pdf (514.00 KB),"M/s Jagdish Const. and Suppliers

Village- Shukul Dulaicha

Post- Diyara

Distt. Sultanpur",M/S JAGDISH CONSTRUCTION AND SUPPLIERS,"592,964",INR,2024_UPIDC_892352_5
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of D.R.B. at km. 16.410 of Maina Dy.,06/EE/2023-24,2024_UPIDC_892403_17,14-Mar-2024,"INR 963,062.65",90,DINESH PAL VERMA,16-Mar-2024 06:05 PM,16_410.pdf (202.00 KB),AOC,M/S LAXMI CONSTRUCTION,"963,062.65",INR,2024_UPIDC_892403_12
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of D.R.B. at km. 16.410 of Maina Dy.,06/EE/2023-24,2024_UPIDC_892403_17,14-Mar-2024,"INR 963,062.65",90,DINESH PAL VERMA,16-Mar-2024 06:05 PM,16_410.pdf (202.00 KB),AOC,M/S LAXMI CONSTRUCTION,"963,062.65",INR,2024_UPIDC_892403_17
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of  Syphon at km 2.840 of Itwa Branch,06/EE/2023-24,2024_UPIDC_892403_5,11-Mar-2024,"INR 1,424,800.5",90,DINESH PAL VERMA,15-Mar-2024 08:04 PM,AOC2_840.pdf (256.00 KB),AOC,M/S OM SAI TRADERS,"1,424,800.5",INR,2024_UPIDC_892403_18
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of  Syphon at km 2.840 of Itwa Branch,06/EE/2023-24,2024_UPIDC_892403_5,11-Mar-2024,"INR 1,424,800.5",90,DINESH PAL VERMA,15-Mar-2024 08:04 PM,AOC2_840.pdf (256.00 KB),AOC,M/S OM SAI TRADERS,"1,424,800.5",INR,2024_UPIDC_892403_3
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of  Syphon at km 2.840 of Itwa Branch,06/EE/2023-24,2024_UPIDC_892403_5,11-Mar-2024,"INR 1,424,800.5",90,DINESH PAL VERMA,15-Mar-2024 08:04 PM,AOC2_840.pdf (256.00 KB),AOC,M/S OM SAI TRADERS,"1,424,800.5",INR,2024_UPIDC_892403_5
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,Renovation work with PC along with general repairs in Km 4 5 9 10 11 (60) of Meerut Pauri Marg Saini via Rukanpur Kastala,192/11Cashier-MC PD Meerut Dt 16-01-24,2024_CEMRT_898863_4,15-Mar-2024,"INR 3,079,790.37",60,JAGDISH PRASAD,15-Mar-2024 07:27 PM,AOC.PDF (152.00 KB),AOC,GALAXY BUILDCON,"3,079,790.37",INR,2024_CEMRT_898863_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Special Repair work on NH-24 to Bhoodgarhi road,1175/96M-BSR-O/23-24 dt. 27.01.2024,2024_CEMRT_898869_2,08-Mar-2024,"INR 8,572,355.55",150,RAM RAJA,08-Mar-2024 04:57 PM,2.pdf (34.00 KB),as per attach,M/S D.A.P.L ASSOCIATES,"8,572,355.55",INR,2024_CEMRT_898869_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Special Repair work on NH-24 to Bhoodgarhi road,1175/96M-BSR-O/23-24 dt. 27.01.2024,2024_CEMRT_898869_2,08-Mar-2024,"INR 8,572,355.55",150,RAM RAJA,08-Mar-2024 04:57 PM,2.pdf (34.00 KB),as per attach,M/S D.A.P.L ASSOCIATES,"8,572,355.55",INR,2024_CEMRT_898869_2
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Repair and Improvement work of Service road under Banthala Bridge in Km. 12 of   Mohannagar Loni Road,1175/96M-BSR-O/23-24 dt. 27.01.2024,2024_CEMRT_898869_4,07-Mar-2024,"INR 3,698,339.54",150,RAM RAJA,07-Mar-2024 10:58 AM,4.pdf (35.00 KB),attach,JAI SHREE BALAJI CONSTRUCTION,"3,698,339.54",INR,2024_CEMRT_898869_3
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Repair and Improvement work of Service road under Banthala Bridge in Km. 12 of   Mohannagar Loni Road,1175/96M-BSR-O/23-24 dt. 27.01.2024,2024_CEMRT_898869_4,07-Mar-2024,"INR 3,698,339.54",150,RAM RAJA,07-Mar-2024 10:58 AM,4.pdf (35.00 KB),attach,JAI SHREE BALAJI CONSTRUCTION,"3,698,339.54",INR,2024_CEMRT_898869_4
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,1 Reconstruction work at Unn Bypass towards Bhamedi Road in Distt. Shamli in. F.Y. 2023-24,333/8A DT 16.02.2024,2024_CEMRT_898878_1,07-Mar-2024,"INR 1,521,961.61",60,RAJ KUMAR,18-Mar-2024 02:59 PM,UNNBAIPASS.pdf (404.00 KB),Lowest bidder,JITENDRA SINGH MALIK,"1,521,961.61",INR,2024_CEMRT_898878_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,3 Reconstruction work at Rasidgarh to Abadgarh in Distt. Shamli in. F.Y. 2023-24,333/8A DT 16.02.2024,2024_CEMRT_898878_3,18-Mar-2024,"INR 2,554,203.75",60,RAJ KUMAR,18-Mar-2024 03:03 PM,AABADGHAR.pdf (395.00 KB),Lowest bidder,JITENDRA SINGH MALIK,"2,554,203.75",INR,2024_CEMRT_898878_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SAHARANPUR,"Tn No 483/3A dated 03.02.2024 1. Renewal work by BC on internal road of Officers Colony, Saharanpur.",TN No. 483/3A dated 03.02.2024,2024_CEMRT_898935_1,16-Mar-2024,"INR 1,470,917.58",60,Dharmendra singh,16-Mar-2024 06:54 PM,141.pdf (137.00 KB),L1,MAHI CONTRACTOR AND ASSOCIATES,"1,470,917.58",INR,2024_CEMRT_898935_1
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,Repair and improvement work of Naya Gaon Makhdoompur road to Sirjepur link road,270/11Cashier-MC PD Meerut Dt 24-01-24,2024_CEMRT_898948_1,15-Mar-2024,"INR 5,389,676.31",60,JAGDISH PRASAD,15-Mar-2024 07:46 PM,916.PDF (131.00 KB),AOC,preet enterprises,"5,389,676.31",INR,2024_CEMRT_898948_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,"3. Renewal work with general repair by PC on km 1, 2, 3, 4 (750), 5 (690), 6 (962), 7 (220), 8, 9, 10 (778), 11 (382) and 12 of Landapul road from Gandewar to Malakpur Raipur Chajja in district Saharanpur.",399/94MS-S/2023 dated 16.01.2024,2024_CEMRT_899004_3,05-Mar-2024,"INR 6,196,584",90,GAGAN .,05-Mar-2024 01:59 AM,aoc43.pdf (130.00 KB),,irshad ahmad,"6,196,584",INR,2024_CEMRT_899004_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-06 in Meerapur Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_6,07-Mar-2024,"INR 35,386,324",90,GAGAN .,14-Mar-2024 08:51 AM,301.pdf (137.00 KB),,M/S USHA CONTRACTORS AND CONSTRUCTIONS,"35,386,324",INR,2024_CEMRT_898144_6
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT||EE PROVINCIAL DIVISION PWD MEERUT,Construction of rain water harvesting system by recharge well method in Circuit House Campus Public Works Department Meerut district Meerut district for deep aquifer level,504/63A Dt 01-02-2024,2024_CEMRT_898208_1,12-Mar-2024,"INR 553,328.21",90,SATENDER SINGH,12-Mar-2024 04:04 PM,AOC.pdf (150.00 KB),,IMRAN ALI KHAN,"553,328.21",INR,2024_CEMRT_898208_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Re-Construction work in Package No. 4 in Chini Mill Area Road.,946/28MS-S/2024 Date 08-02-2024,2024_CEMRT_898334_4,22-Mar-2024,"INR 25,123,691",180,GAGAN .,24-Mar-2024 02:42 PM,383.pdf (308.00 KB),,OM SHIV CONSTRUCTION,"25,123,691",INR,2024_CEMRT_898208_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Re-Construction work in Package No. 4 in Chini Mill Area Road.,946/28MS-S/2024 Date 08-02-2024,2024_CEMRT_898334_4,22-Mar-2024,"INR 25,123,691",180,GAGAN .,24-Mar-2024 02:42 PM,383.pdf (308.00 KB),,OM SHIV CONSTRUCTION,"25,123,691",INR,2024_CEMRT_898334_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Reconstruction of NH 24 to Badarkha Road,8852/96M/BSR/2023-24 Date 07-12-2023,2024_CEMRT_898406_3,06-Apr-2024,"INR 3,478,631.8",90,Shailendra Singh,06-Apr-2024 11:18 AM,BADARKHARECONSTRUCTION.pdf (400.00 KB),L1,M/S A.N.Construction,"3,478,631.8",INR,2024_CEMRT_898406_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,"Special Repair Work on Dhoulra, Jasoi, Pipalhera, Kutubghar, Road Abadi Portion.",996/28MS-S/2024 Date 09-02-2024,2024_CEMRT_898529_1,13-Mar-2024,"INR 3,702,535.71",60,GAGAN .,24-Apr-2024 03:56 PM,349.pdf (372.00 KB),,MASOOM ALI THEKEDAR,"3,702,535.71",INR,2024_CEMRT_898529_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Special repair on Pavti road to Saddulapur sobhan road,278/3A Date- 05.02.2024,2024_CEMRT_898603_2,20-Mar-2024,"INR 469,131.25",60,Shailendra Singh,20-Mar-2024 04:34 PM,sadullapurshobhan.pdf (189.00 KB),L1,M/S V S CONSTRUCTIONS,"469,131.25",INR,2024_CEMRT_898603_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,Special repair on Pavti road to Saddulapur sobhan road,278/3A Date- 05.02.2024,2024_CEMRT_898603_2,20-Mar-2024,"INR 469,131.25",60,Shailendra Singh,20-Mar-2024 04:34 PM,sadullapurshobhan.pdf (189.00 KB),L1,M/S V S CONSTRUCTIONS,"469,131.25",INR,2024_CEMRT_898603_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Construction work of ramp in km 1 of Chirau-Ramnagar-Abdulpur road.,586/96MS-/2024 Date 27-01-2024,2024_CEMRT_898612_1,08-Mar-2024,"INR 6,352,961.77",120,GAGAN .,08-Mar-2024 12:54 AM,292.pdf (222.00 KB),,sp construction co.,"6,352,961.77",INR,2024_CEMRT_898612_1
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,Renovation work with PC along with general repairs in Km 4 5 9 10 11 (60) of Meerut Pauri Marg Saini via Rukanpur Kastala,192/11Cashier-MC PD Meerut Dt 16-01-24,2024_CEMRT_898863_4,15-Mar-2024,"INR 3,079,790.37",60,JAGDISH PRASAD,15-Mar-2024 07:27 PM,AOC.PDF (152.00 KB),AOC,GALAXY BUILDCON,"3,079,790.37",INR,2024_CEMRT_898612_2
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Patch Repair work at village road under Assistant Engineer Second in District Gautambudhnagar,525/7A dated 13.02.2024,2024_CEMRT_897667_1,15-Mar-2024,"INR 1,174,551.84",90,KANCHAN SINGH,10-Apr-2024 04:22 PM,Patch_AE2.pdf (292.00 KB),,Ballaji Infrabuilds,"1,174,551.84",INR,2024_CEMRT_897667_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Patch Repair work at village road under Assistant Engineer Fourth in District Gautambudhnagar,525/7A dated 13.02.2024,2024_CEMRT_897667_3,15-Mar-2024,"INR 1,098,800.1",90,KANCHAN SINGH,10-Apr-2024 04:24 PM,Patch_AE4.pdf (276.00 KB),,M/S RAMBER BUILDERS,"1,098,800.1",INR,2024_CEMRT_897667_3
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Patch Repair work at village road under Assistant Engineer Fifth in District Gautambudhnagar,525/7A dated 13.02.2024,2024_CEMRT_897667_4,15-Mar-2024,"INR 1,487,724",90,KANCHAN SINGH,10-Apr-2024 04:30 PM,Patch_AE5.pdf (287.00 KB),,J P SHARMA,"1,487,724",INR,2024_CEMRT_897667_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Patch Repair work at SH MDR ODR ODR Roads under Jewar Assembly in District Gautambudhnagar,525/7A dated 13.02.2024,2024_CEMRT_897667_6,15-Mar-2024,"INR 1,096,152.75",90,KANCHAN SINGH,10-Apr-2024 04:14 PM,Patch_SHMDRODR.pdf (297.00 KB),,M/S RAMBER BUILDERS,"1,096,152.75",INR,2024_CEMRT_897667_5
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Patch Repair work at SH MDR ODR ODR Roads under Jewar Assembly in District Gautambudhnagar,525/7A dated 13.02.2024,2024_CEMRT_897667_6,15-Mar-2024,"INR 1,096,152.75",90,KANCHAN SINGH,10-Apr-2024 04:14 PM,Patch_SHMDRODR.pdf (297.00 KB),,M/S RAMBER BUILDERS,"1,096,152.75",INR,2024_CEMRT_897667_6
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-01 in Budhana Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_1,15-Mar-2024,"INR 26,032,272.38",90,GAGAN .,16-Mar-2024 12:26 AM,299.pdf (187.00 KB),,M/S RAM KISHORE,"26,032,272.38",INR,2024_CEMRT_898054_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-01 in Budhana Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_1,15-Mar-2024,"INR 26,032,272.38",90,GAGAN .,16-Mar-2024 12:26 AM,299.pdf (187.00 KB),,M/S RAM KISHORE,"26,032,272.38",INR,2024_CEMRT_898144_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-03 in Khatauli Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_3,07-Mar-2024,"INR 29,121,614.87",90,GAGAN .,10-Apr-2024 11:13 AM,300.pdf (274.00 KB),,M/S DS CONSTRUCTION,"29,121,614.87",INR,2024_CEMRT_898144_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-06 in Meerapur Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_6,07-Mar-2024,"INR 35,386,324",90,GAGAN .,14-Mar-2024 08:51 AM,301.pdf (137.00 KB),,M/S USHA CONTRACTORS AND CONSTRUCTIONS,"35,386,324",INR,2024_CEMRT_898144_4
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work on Different Village Roads Under Pakage No.-06 in Meerapur Vidhansabha.,952/24MS-S/2024 Date 08-02-2024,2024_CEMRT_898144_6,07-Mar-2024,"INR 35,386,324",90,GAGAN .,14-Mar-2024 08:51 AM,301.pdf (137.00 KB),,M/S USHA CONTRACTORS AND CONSTRUCTIONS,"35,386,324",INR,2024_CEMRT_898144_5
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work at Aldi to Kishorepur in Distt. Shamli in. F.Y. 2023-24,890/25M-2024 date 06.02.2024,2024_CEMRT_897520_4,22-Mar-2024,"INR 4,268,695.59",180,GAGAN .,24-Mar-2024 03:29 PM,316.pdf (222.00 KB),,M/S CHAUDHARY ASSOCIATES,"4,268,695.59",INR,2024_CEMRT_897520_4
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Reconstruction work at Kertu Dam to Jainpur Road in Distt. Shamli in. F.Y. 2023-24,890/25M-2024 date 06.02.2024,2024_CEMRT_897520_5,24-Mar-2024,"INR 4,983,729.69",180,GAGAN .,24-Mar-2024 03:34 PM,327.pdf (206.00 KB),,M/S CHAUDHARY ASSOCIATES,"4,983,729.69",INR,2024_CEMRT_897520_5
