ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2022_PWD_66765_2,tender,tender,1,2024-11-08,2022_PWD_66765_2,PW-RD-CB-Tender/22-13992-14092 dt.12.10.22,C O link road from Kundralu Bawri to HB Shounthru Banoti HB in Km. 0.0 to 4.0,Works,Open Tender,Item Rate,Civil Works,,No,No,"23,45,050",15-Dec-2022 06:00 PM,45,No,Online,,,1,22-Dec-2022 11:00 AM,assessment,Price Bid Opening Date,,"2,345,050",,PWD,2022-2023
ocds-kjhdrl-2022_PWD_66780_1,tender,tender,1,2024-11-08,2022_PWD_66780_1,Dshala 13589-620,"Construcution of Additional Accomodation for Chief Engineer (KZ), HPPWD Dharamshala in Distt. Kangra, HP",Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"4,06,81,517",22-Dec-2022 09:00 AM,75,No,Online,,,1,03-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"37,845,391",,PWD,2022-2023
ocds-kjhdrl-2022_PWD_66811_1,tender,tender,1,2024-11-08,2022_PWD_66811_1,PW-SP-SSL/2022-23/1432-33 dt 16-12-2022,Supply of SSL with Snow Blower and Snow Blade attachment during the year 2022-23,Goods,Open Tender,Item Rate,Machineries,,No,No,,19-Dec-2022 03:00 PM,180,No,Online,,,1,10-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"20,414,000",,PWD,2022-2023
ocds-kjhdrl-2022_PWD_66883_1,tender,tender,1,2024-11-08,2022_PWD_66883_1,SE Dalhousie Letter No. 11021-40 dated 12-12-2022,Construction of Chhatrari Ghura via Marour road Km 0/0 to 7/650 in District Chamba,Works,Open Tender,Item Wise,Civil Works,,No,No,"9,31,73,643",22-Dec-2022 04:10 PM,75,No,Online,,,1,06-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"78,954,182",,PWD,2022-2023
ocds-kjhdrl-2022_PWD_66930_1,tender,tender,1,2024-11-08,2022_PWD_66930_1,PW-TDD-GA-NIT-2022-23-14411-65 DT. 09-12-2022,Balance work of construction of Link road Thana Tikkar to Jattan di dhar via Chamarara km 00 to 5130 ic One No Bridge at RD 3190,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"2,65,07,537",28-Dec-2022 10:00 AM,75,No,Online,,,1,05-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"32,080,626",,PWD,2022-2023
ocds-kjhdrl-2022_PWD_66993_1,tender,tender,1,2024-11-08,2022_PWD_66993_1,NIT No.16787-16846 DT.20-12-2022-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Dhaniara to Har Balakrupi road in Km 6/0 to 7/0 under performance based Financial Incentive 2022-23 (during the year 2023-24) of PMGSY roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"15,24,192",30-Dec-2022 02:00 PM,75,No,Online,,,1,11-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,624,050",,PWD,2022-2023
ocds-kjhdrl-2022_SIDC_62653_1,tender,tender,1,2024-11-08,2022_SIDC_62653_1,Job No. 1,"Construction of office building for Sub-office Employment Exchange Rajgarh, Distt. Sirmour (HP). (SH- Building work, site development and demolition work).",Works,Open Tender,Item Rate,Civil Works,,No,No,"57,93,962",14-Jul-2022 11:00 AM,120,No,Online,,,1,22-Jul-2022 11:00 AM,assessment,Price Bid Opening Date,,"7,155,497",,HP SIDC Limited,2022-2023
ocds-kjhdrl-2022_SIDC_62723_1,tender,tender,1,2024-11-08,2022_SIDC_62723_1,Job No. 8,Construction of road/ pucca path from Suketi road to Alencure Industries at Kala Amb Distt. Sirmour (HP).,Works,Open Tender,Item Rate,Civil Works,,No,No,"25,50,104",14-Jul-2022 11:00 AM,120,No,Online,,,1,22-Jul-2022 11:00 AM,assessment,Price Bid Opening Date,,"1,653,000",,HP SIDC Limited,2022-2023
ocds-kjhdrl-2022_SIDC_65234_1,tender,tender,1,2024-11-08,2022_SIDC_65234_1,job No. 2,"Construction of road, road side drain from Trilokpur road to M/S Pritam Electricals, at I.A. Kala-Amb Distt. Sirmour (HP).",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"79,14,223",21-Sep-2022 11:00 AM,120,No,Online,,,1,28-Sep-2022 11:00 AM,assessment,Price Bid Opening Date,,"5,933,870",,HP SIDC Limited,2022-2023
ocds-kjhdrl-2022_UDDHP_58002_1,tender,tender,1,2024-11-08,2022_UDDHP_58002_1,MCK/TEND/22/797-98/07,Constructions of storm water drain near press club ward no. 9 of Kullu Town.,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,42,000",15-Mar-2022 01:45 PM,180,No,Online,,,1,31-Mar-2022 04:30 PM,assessment,Price Bid Opening Date,,"836,685",,Directorate of Urban Development,2021-2022
ocds-kjhdrl-2022_UDDHP_60213_1,tender,tender,1,2024-11-08,2022_UDDHP_60213_1,Providing and Fixing 60 mm Thick cc interlocking,Providing and Fixing 60 mm Thick cc interlocking Tiles at ward No 06 near the House of DrNaresh Towards the House of ShSuneel Kumar,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,76,466",02-May-2022 10:00 AM,120,No,Both(Online/Offline),,,1,18-May-2022 03:30 PM,assessment,Price Bid Opening Date,,"683,526.21",,Directorate of Urban Development,2022-2023
ocds-kjhdrl-2022_UDDHP_60222_1,tender,tender,1,2024-11-08,2022_UDDHP_60222_1,Construction of R C C Slab culvert in ward no 04,Construction of R C C Slab culvert in ward no 04 N P Amb near the house of Kalu Master towards the house of Mr Sehru upto Chowk.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,53,844",02-May-2022 10:00 AM,120,No,Both(Online/Offline),,,1,18-May-2022 03:30 PM,assessment,Price Bid Opening Date,,"810,971",,Directorate of Urban Development,2022-2023
ocds-kjhdrl-2022_YSPU_59671_1,tender,tender,1,2024-11-08,2022_YSPU_59671_1,UHF/Const.-1/Partfile/2022/-64 dtd 19.04.22,"Renovation of toilets of Communication Centre building of DEE at main campus Nauni, Solan.",Works,Open Tender,Item Rate,Civil Works,,No,No,"8,06,843",19-Apr-2022 05:00 PM,60,No,Offline,,,1,04-May-2022 11:10 AM,assessment,Price Bid Opening Date,,"925,922",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_59916_1,tender,tender,1,2024-11-08,2022_YSPU_59916_1,UHF/Const.-1/Pt/2022/117 dtd 25.04.22,"Construction of Prefabricated Food Processing Unit at KVK Tabo Distt. Lahaul and Spiti on Turn key basis (SH- BP, WS and EI).",Works,Open Tender,Item Rate,Civil Works,,No,No,0.0,26-Apr-2022 05:00 PM,90,No,Offline,,,1,09-May-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,990,000",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_62429_1,tender,tender,1,2024-11-08,2022_YSPU_62429_1,UHF/Const.-1/Pt/2022/682/2 dtd 04.07.22,"Up gradation of UG lab in COF at Dr YSP University of Horticulture and Forestry Nauni, Solan.",Works,Open Tender,Item Rate,Civil Works - Others,,No,No,0.0,05-Jul-2022 05:00 PM,60,No,Offline,,,1,19-Jul-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,611,450",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_62522_1,tender,tender,1,2024-11-08,2022_YSPU_62522_1,UHF/Const.-1/Pt/2022/715 dtd 07.07.22,"Renovation of Vice- Chancellor Residence at Dr YSP University of Horticulture and Forestry Nauni, Solan (SH - Providing module kitchen with finishing work etc.).",Works,Open Tender,Item Rate,Civil Works - Others,,No,No,"8,39,029",07-Jul-2022 05:00 PM,60,No,Offline,,,1,14-Jul-2022 11:10 AM,assessment,Price Bid Opening Date,,"920,483",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_63179_1,tender,tender,1,2024-11-08,2022_YSPU_63179_1,UHF/Const.-1/Pt/2022/1881 dtd 28.07.22,"Minor repair and painting in set no. 1, 3 and 4 Type-V at main campus Nauni, Solan.",Works,Open Tender,Item Rate,Civil Works,,No,No,"5,33,210",28-Jul-2022 05:00 PM,60,No,Offline,,,1,06-Aug-2022 11:10 AM,assessment,Price Bid Opening Date,,"631,627",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_63531_1,tender,tender,1,2024-11-08,2022_YSPU_63531_1,UHF/Const.-1/Pt1/2022/1102 dtd 08.08.2022,Renovation of Type- IV Houses set No. 1 to 4 at Main Campus Nauni- Solan (SH- Civil work),Works,Open Tender,Item Rate,Civil Works,,No,No,"10,04,513",08-Aug-2022 05:00 PM,60,No,Offline,,,1,16-Aug-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,880,735",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_63963_1,tender,tender,1,2024-11-08,2022_YSPU_63963_1,UHF/Const.-1/Partf1/2022/1329 dtd 23.08.2022,"Construction of Prefabricated Common Incubation Centre at main campus Nauni, Solan (SH- Building Portion)",Works,Open Tender,Lump-sum,Civil Works,,No,No,0.0,23-Aug-2022 05:00 PM,60,No,Offline,,,1,12-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"9,412,200",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_63968_1,tender,tender,1,2024-11-08,2022_YSPU_63968_1,UHF/Const.-1/Part1/2022/1329 dtd 23.08.2022,"Providing fencing of experimental area of College of Horticulture and Forestry Neri, Distt. Hamirpur",Works,Open Tender,Item Rate,Civil Works,,No,No,"5,45,477",23-Aug-2022 05:00 PM,60,No,Offline,,,1,02-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"490,776",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_64673_1,tender,tender,1,2024-11-08,2022_YSPU_64673_1,UHF/Const.-1/Partf1/2022/1454 dtd 08.09.2022,"Minor repair and painting in outer surface of Admn. Block at Dr YSP University of Horticulture and Forestry Nauni, Solan.",Works,Open Tender,Item Wise,Civil Works,,No,No,"7,67,287",08-Sep-2022 05:00 PM,60,No,Offline,,,1,15-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,046,331",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_64684_1,tender,tender,1,2024-11-08,2022_YSPU_64684_1,UHF/Const.-1/Partf11/2022/1454 dtd 08.09.2022,"Up gradation of UG Lab in the College of Horticulture at Dr. YSP University of Horticulture and Forestry, Nauni, Solan",Works,Open Tender,Item Rate,Civil Works - Others,,No,No,0.0,08-Sep-2022 05:00 PM,60,No,Offline,,,1,15-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,047,990",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_64791_1,tender,tender,1,2024-11-08,2022_YSPU_64791_1,UHF/Const.-1/Partf11/2022/1480 dtd 09.09.2022,Construction of Nature Interpretation and training centre (NITC)- Cum- laboratory for the Deptt. of Forest Product at Dr YSP University of Horticulture and Forestry Nauni-Solan (SH Only Structure on the top of Apiculture building),Works,Open Tender,Item Rate,Civil Works,,No,No,"11,04,415",09-Sep-2022 06:30 PM,60,No,Offline,,,1,20-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,013,563",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_64945_1,tender,tender,1,2024-11-08,2022_YSPU_64945_1,UHF/Const.-1/Partf/2022/1507 dtd 14.09.2022,Renovation/Repair of Kashav and Madhav Hostel and Repair of Water tank at Dr YSP University of Horticulture and Forestry Nauni-Solan,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,05,438",14-Sep-2022 05:00 PM,60,No,Offline,,,1,22-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"458,648",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_65243_1,tender,tender,1,2024-11-08,2022_YSPU_65243_1,UHF/Const.-1/Partf/2022/1592 dtd 20.09.2022,"Construction of shed in front of old canteen at main campus Nauni, Solan",Works,Open Tender,Item Rate,Civil Works,,No,No,"7,58,945",20-Sep-2022 05:00 PM,60,No,Offline,,,1,28-Sep-2022 11:10 AM,assessment,Price Bid Opening Date,,"831,296",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66759_1,tender,tender,1,2024-11-08,2022_YSPU_66759_1,UHF/Const.-1/Partf/2022/2242 dtd 09.12.2022,"Repair of Two Nos. poly houses in the Field of the Deptt. Vegetable Science at Dr YSP University of Horticulture and Forestry Nauni, Solan.",Works,Open Tender,Item Rate,Civil Works,,No,No,"6,68,457",09-Dec-2022 05:00 PM,60,No,Offline,,,1,23-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"649,729",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66760_1,tender,tender,1,2024-11-08,2022_YSPU_66760_1,UHF/Const.-1/Partf1/2022/2242 dtd 09.12.2022,"Construction of New Entrance Gate in Hill Architecture at Dr YSP University of Horticulture and Forestry Nauni, Solan (SH- Providing Elect. Instt).",Works,Open Tender,Item Rate,Electrical Works,,No,No,"6,49,555",09-Dec-2022 05:00 PM,60,No,Offline,,,1,23-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"669,665",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66761_1,tender,tender,1,2024-11-08,2022_YSPU_66761_1,UHF/Const.-1/Partf2/2022/2242 dtd 09.12.2022,Refurbishment of Existing lecture hall into two smart class rooms for the Deptt. MBA at Dr YSP University of Horticulture and Forestry Nauni-Solan.,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,45,967",09-Dec-2022 05:00 PM,60,No,Offline,,,1,23-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"825,101",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66762_1,tender,tender,1,2024-11-08,2022_YSPU_66762_1,UHF/Const.-1/Partf3/2022/2242 dtd 09.12.2022,"Renovation/ addition to the Existing Canteen at College of Horticulture and Forestry Neri, Distt. Hamirpur(SH-Civil work)",Works,Open Tender,Item Rate,Civil Works,,No,No,"20,14,362",09-Dec-2022 05:00 PM,60,No,Offline,,,1,24-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,989,619",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66763_1,tender,tender,1,2024-11-08,2022_YSPU_66763_1,UHF/Const.-1/Partf4/2022/2242 dtd 09.12.2022,"Construction of Shade net house and Automated mist chamber at RHR-TS Jachh, Distt. Kangra (H.P)",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,67,995",09-Dec-2022 05:00 PM,60,No,Offline,,,1,24-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"1,214,525",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66766_1,tender,tender,1,2024-11-08,2022_YSPU_66766_1,UHF/Const.-1/Partf4/2022/2243 dtd 09.12.2022,"Outsourcing operation, running and maintenance of various buildings and Sub-Stations includes HT/LT line and street lights at Dr YSP University of Horticulture and Forestry Nauni, Solan)",Services,Open Tender,Percentage,Manpower Supply,,No,No,"60,19,056",09-Dec-2022 05:00 PM,60,No,Offline,,,1,20-Dec-2022 11:10 AM,assessment,Price Bid Opening Date,,"7,340,239",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66925_1,tender,tender,1,2024-11-08,2022_YSPU_66925_1,UHF/Const.-1/Partf4/2022/2390 dtd 26.12.2022,"Up-gradation of RHWE/Girls Hostel at RHR-TS Seobagh, Distt. Kullu (SH- Civil work)",Works,Open Tender,Item Rate,Civil Works,,No,No,"7,95,407",26-Dec-2022 05:00 PM,60,No,Offline,,,1,06-Jan-2023 11:10 AM,assessment,Price Bid Opening Date,,"1,075,855",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66929_1,tender,tender,1,2024-11-08,2022_YSPU_66929_1,UHF/Const.-1/Partf/2022/2390 dtd 26.12.2022,Construction of Parking place near Administrative Block at Dr. YSP University of Horticulture and Forestry Nauni-Solan (SH- Providing paver etc. ),Works,Open Tender,Item Rate,Civil Works,,No,No,"6,41,179",26-Dec-2022 05:00 PM,60,No,Offline,,,1,06-Jan-2023 11:10 AM,assessment,Price Bid Opening Date,,"886,205",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2022_YSPU_66994_1,tender,tender,1,2024-11-08,2022_YSPU_66994_1,UHF/Const.-1/Partf/2022/2480 dtd 30.12.2022,Construction of PG Block (Only Ground floor) at College of Horticulture and Forestry Neri- Hamirpur (SH- Providing Electrical Installation).,Works,Open Tender,Item Rate,Electrical Works,,No,No,"17,40,780",30-Dec-2022 05:00 PM,60,No,Offline,,,1,10-Jan-2023 11:10 AM,assessment,Price Bid Opening Date,,"1,354,070",,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2022-2023
ocds-kjhdrl-2023_BBNDA_70546_1,tender,tender,1,2024-11-08,2023_BBNDA_70546_1,BBNDA-06(PROJECT)NIT/7547-57 DATED 07.03.2023,Improvement of drains in BBN area (Sub Head - Sikka chowk to Unichem chowk and up to Bouni Bhatoli road in Baddi area and Govt. Degree College Nalagarh to Akash Hospital and up to New Nalagarh and Kashmir pur to Joghon in Nalagarh area ),Works,Open Tender,Percentage,Civil Works - Others,,No,No,"45,48,153",13-Mar-2023 05:00 PM,75,No,Online,,,1,25-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,183,707",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71287_1,tender,tender,1,2024-11-08,2023_BBNDA_71287_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,Improvement of road from Unichem Chowk towards BTC via Bhatolikhurd or Mansa Printing.,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"13,87,992",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,040,994",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71292_1,tender,tender,1,2024-11-08,2023_BBNDA_71292_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,Recarpeting of link road Plasra to Nangal upperlla and Kirpalpur via Himalya Distillery.,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"18,35,277",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,385,267",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71296_1,tender,tender,1,2024-11-08,2023_BBNDA_71296_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,"Recarpeting of road Rampur Gujjran to Rampur S.C. Basti Punjab Border, G.P. Gholowal.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"20,11,439",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,665,270.35",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71308_1,tender,tender,1,2024-11-08,2023_BBNDA_71308_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,"Recarpeting of link road Petrol Pump to village Ranguwal and paver block, drain Village Ranugwal G.P. Rajpura.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"19,28,091",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,446,068",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71313_1,tender,tender,1,2024-11-08,2023_BBNDA_71313_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,"Balance work of road SC Basti Khera Chak to Kiga factory Nihla Khera GP Khera, I/Tiles in phase -I, II and III New Nalagarh.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"63,76,982",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,017,499.29",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71318_1,tender,tender,1,2024-11-08,2023_BBNDA_71318_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,Protection work of road from Sidhartha factory to Khokhra near Kesar factory along Khad.,Works,Open Tender,Percentage,Civil Works - Others,,No,No,"13,74,634",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"948,498.15",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71332_1,tender,tender,1,2024-11-08,2023_BBNDA_71332_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,C/O Link Road from Haripur Main Road to Near Bala Ram House Village Upper Tipra GP Surajpur.,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"23,06,275",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,545,205",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71334_1,tender,tender,1,2024-11-08,2023_BBNDA_71334_1,BBNDA-06(PROJECT)NIT/7721-7731 DATED 16.03.2023,"Improvement of link Road to Timco Steel Company, G.P. Bhatian.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"18,40,520",21-Mar-2023 05:00 PM,75,No,Online,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,527,449.21",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71848_1,tender,tender,1,2024-11-08,2023_BBNDA_71848_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,"C/o Additional Slab Culvert on Chakka road near labour chowk, Baddi Distt. Solan (H.P.)",Works,Open Tender,Percentage,Civil Works - Others,,No,No,"22,74,272",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,820,100",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71851_1,tender,tender,1,2024-11-08,2023_BBNDA_71851_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,"C/o link road including culvert to Harijan Basti Uperla Reru, GP Reru.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"13,82,691",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,437,999",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71852_1,tender,tender,1,2024-11-08,2023_BBNDA_71852_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,"Balance work of road near Solid Waste Management to SC Basti Majra, GP Majra.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"32,18,549",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,478,283.5",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71854_1,tender,tender,1,2024-11-08,2023_BBNDA_71854_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,Tarring and Protection work of Baruna Gwaljakh road to Khokhra road. G.P. Baruna,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"40,05,522",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,670,482",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71857_1,tender,tender,1,2024-11-08,2023_BBNDA_71857_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,"Balance work of near Gaushala Mahadev,Nalagarh.",Works,Open Tender,Item Rate,Civil Works - Others,,No,No,"13,63,876",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"954,713.2",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71858_1,tender,tender,1,2024-11-08,2023_BBNDA_71858_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,Balance work of road from Shamshanghat to Khabdiyan Sandholi.,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"13,82,847",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"935,773",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_71860_1,tender,tender,1,2024-11-08,2023_BBNDA_71860_1,BBNDA-06(PROJECT)NIT/7880-7890 DATED 28.03.2023,"Deploying of Manpower for cleaning drains, cutting bushes, sweeping of streets and Miscellaneous works in BBNDA Nalagarh area.",Services,Open Tender,Percentage,Manpower Supply,,No,No,"5,00,000",03-Apr-2023 05:00 PM,75,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"325,000",,Baddi Barotiwala Nalagarh Development Authority,2022-2023
ocds-kjhdrl-2023_BBNDA_73357_1,tender,tender,1,2024-11-08,2023_BBNDA_73357_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,"A/R and M/O to various roads in BBNDA, Baddi Area.",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"22,85,945",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,576,002",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BBNDA_73368_1,tender,tender,1,2024-11-08,2023_BBNDA_73368_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,Balance work of approach road on both sides of Bagwala Berson Bridge.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"31,93,703",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,191,096.8",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
