Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,VIBHINN VARDO ME PIPE LINE VISTAR KARY,2559/Pipeline/15vaa/13-09-2024,2024_DOLBU_955928_1,22-Oct-2024,"INR 2,984,848.76",60,Sharavan Kumar,22-Oct-2024 11:42 AM,PRINTPFIN.pdf (268.00 KB),LOW RATE,RAJ CONSTRUCTION,"2,984,848.76",INR,2024_DOLBU_955928_1
Directorate of Local Bodies UP||Nagar Panchayat Kemri Rampur,Ward No-04 Me Sarkari Samasebal Se Mazar Ki Diwar Tak CC Road or Nali Nirman Karye,651/npk/13-09-2024,2024_DOLBU_955944_2,28-Sep-2024,"INR 983,000",90,Rajender Prasad,28-Sep-2024 12:31 PM,Ward04.pdf (481.00 KB),,TEJOM CONSTRUCTION,"982,803.4",INR,2024_DOLBU_955944_2
Directorate of Local Bodies UP||Nagar Panchayat Kemri Rampur,Ward No-11 Me Najir Ahmad Ke Makan Se Dudh Ki Dairy Tak CC Road or Nali Nirman Karye,651/npk/13-09-2024,2024_DOLBU_955944_4,28-Sep-2024,"INR 1,273,000",90,Rajender Prasad,28-Sep-2024 12:28 PM,Ward11Najirahmad.pdf (470.00 KB),,S J CONSTRUCTION AND SUPPLY,"1,266,507.7",INR,2024_DOLBU_955944_4
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.01,2560/RAJAYVITT04/13-09-2024,2024_DOLBU_955990_1,22-Oct-2024,"INR 2,632,770",60,Sharavan Kumar,22-Oct-2024 02:05 PM,PRINTT001.pdf (268.00 KB),LOW RATE,urbandoor infratech private limited,"2,632,770",INR,2024_DOLBU_955944_5
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.01,2560/RAJAYVITT04/13-09-2024,2024_DOLBU_955990_1,22-Oct-2024,"INR 2,632,770",60,Sharavan Kumar,22-Oct-2024 02:05 PM,PRINTT001.pdf (268.00 KB),LOW RATE,urbandoor infratech private limited,"2,632,770",INR,2024_DOLBU_955944_6
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.10,2560/RAJAYVITT04/13-09-2024,2024_DOLBU_955990_10,22-Oct-2024,"INR 274,997.25",30,Sharavan Kumar,22-Oct-2024 02:03 PM,PRINT01.pdf (268.00 KB),LOW RATE,KAMINI ENTERPRISES,"274,997.25",INR,2024_DOLBU_955990_10
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.01,2560/RAJAYVITT04/13-09-2024,2024_DOLBU_955990_1,22-Oct-2024,"INR 2,632,770",60,Sharavan Kumar,22-Oct-2024 02:05 PM,PRINTT001.pdf (268.00 KB),LOW RATE,urbandoor infratech private limited,"2,632,770",INR,2024_DOLBU_955990_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.03,2560/RAJAYVITT04/13-09-2024,2024_DOLBU_955990_3,22-Oct-2024,"INR 698,493.015",45,Sharavan Kumar,22-Oct-2024 02:08 PM,PRINT03.pdf (268.00 KB),LOW RATE,Pradeep Enterprises,"698,493.015",INR,2024_DOLBU_955990_3
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"RCC from Sabir house to Jumayraullah Khan house in Ward-95, Kaila Bhatta Habib Colony. Road construction work.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_206,28-Oct-2024,"INR 693,324.91",90,narendra kumar chaudhary,28-Oct-2024 03:49 PM,207-22.pdf (545.00 KB),,A P CONSTRUCTION COMPANY,"693,324.91",INR,2024_DOLBU_955232_206
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Ward-95, Kaila Bhatta Habib Colony Gate to Haji Babu house R.C.C. Road construction work.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_207,28-Oct-2024,"INR 746,657.6",90,narendra kumar chaudhary,28-Oct-2024 03:52 PM,208-22.pdf (546.00 KB),,A P CONSTRUCTION COMPANY,"746,657.6",INR,2024_DOLBU_955232_207
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Construction of CC road and drain in service line behind house no. 51 from S.L. Agarwal to Subhash Kansal in Ward-08, Laxmi Vihar Colony.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_27,26-Oct-2024,"INR 614,120.35",60,narendra kumar chaudhary,26-Oct-2024 11:31 AM,TN27list22.pdf (521.00 KB),,VINOD KUMAR CONTRACTOR,"614,120.35",INR,2024_DOLBU_955232_210
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Construction of CC road and drain in service line behind house no. 51 from S.L. Agarwal to Subhash Kansal in Ward-08, Laxmi Vihar Colony.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_27,26-Oct-2024,"INR 614,120.35",60,narendra kumar chaudhary,26-Oct-2024 11:31 AM,TN27list22.pdf (521.00 KB),,VINOD KUMAR CONTRACTOR,"614,120.35",INR,2024_DOLBU_955232_27
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Ward-25, Vinod Kumar Vakil to Satyacharan (Ashram Wali Gali) Vashist Shishu Mandir Wali Gali and Drain and Interlocking Tiles in the lane behind Shankar Shop and Interlocking Tiles on both sides of the side track of the road in front of Roswell Schoo",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_69,29-Oct-2024,"INR 697,269.58",90,DESH RAJ,29-Oct-2024 03:54 PM,69.pdf (395.00 KB),,M/S NIKHIL ASSOCIATES,"697,269.58",INR,2024_DOLBU_955232_32
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Ward-25, Vinod Kumar Vakil to Satyacharan (Ashram Wali Gali) Vashist Shishu Mandir Wali Gali and Drain and Interlocking Tiles in the lane behind Shankar Shop and Interlocking Tiles on both sides of the side track of the road in front of Roswell Schoo",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_69,29-Oct-2024,"INR 697,269.58",90,DESH RAJ,29-Oct-2024 03:54 PM,69.pdf (395.00 KB),,M/S NIKHIL ASSOCIATES,"697,269.58",INR,2024_DOLBU_955232_69
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Construction of drain and interlocking tiles from Rajkumar to Rajan house in Ward-32, Krishnanagar.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_84,28-Oct-2024,"INR 431,063.67",60,narendra kumar chaudhary,28-Oct-2024 01:35 PM,84-22.pdf (545.00 KB),,A H CONSTRUCTIONS,"431,063.67",INR,2024_DOLBU_955232_84
Directorate of Local Bodies UP||Nagar Panchayat Mandhata Bazaar Pratapgarh,Construction of MRF In Gata no. 833(GHA) In pure lal,56/npmb/2023-24-12.09-2024,2024_DOLBU_955876_1,03-Oct-2024,"INR 3,366,450.7",60,Manish Kumar,03-Oct-2024 03:22 PM,financial.pdf (263.00 KB),,SHRIDHAR INTERPRISES,"3,366,450.7",INR,2024_DOLBU_955352_1
Directorate of Local Bodies UP||Nagar Panchayat Mandhata Bazaar Pratapgarh,Construction of MRF In Gata no. 833(GHA) In pure lal,56/npmb/2023-24-12.09-2024,2024_DOLBU_955876_1,03-Oct-2024,"INR 3,366,450.7",60,Manish Kumar,03-Oct-2024 03:22 PM,financial.pdf (263.00 KB),,SHRIDHAR INTERPRISES,"3,366,450.7",INR,2024_DOLBU_955591_1
Directorate of Local Bodies UP||Nagar Panchayat Mandhata Bazaar Pratapgarh,Construction of MRF In Gata no. 833(GHA) In pure lal,56/npmb/2023-24-12.09-2024,2024_DOLBU_955876_1,03-Oct-2024,"INR 3,366,450.7",60,Manish Kumar,03-Oct-2024 03:22 PM,financial.pdf (263.00 KB),,SHRIDHAR INTERPRISES,"3,366,450.7",INR,2024_DOLBU_955591_2
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Work of interlocking tiles from Ward 71, Sanjaynagar E0-468 to E0-459.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_175,25-Oct-2024,"INR 419,044.13",60,narendra kumar chaudhary,25-Oct-2024 02:21 PM,175.pdf (325.00 KB),,BALAJI CONSTRUUCTION,"419,044.13",INR,2024_DOLBU_955232_175
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Work of installation of interlocking tiles on the road from house no. 1/530 to house no. 618A Balaji Apartment in Ward 76 S. 1 Vaishali.,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_181,28-Oct-2024,"INR 517,354.44",60,narendra kumar chaudhary,28-Oct-2024 03:56 PM,181-22.pdf (580.00 KB),,M/S NIKHIL ASSOCIATES,"517,354.44",INR,2024_DOLBU_955232_181
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 90 Shaheednagar, from the house of Ash Mohammad to the house of Haji Jamma in street no. 01 of III, drain and CC in the damaged street have been damaged. Construction of Road.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_195,21-Oct-2024,"INR 704,467.16",60,narendra kumar chaudhary,21-Oct-2024 04:00 PM,195.pdf (597.00 KB),,star enterprises,"704,467.16",INR,2024_DOLBU_955232_192
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 90 Shaheednagar, from the house of Ash Mohammad to the house of Haji Jamma in street no. 01 of III, drain and CC in the damaged street have been damaged. Construction of Road.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_195,21-Oct-2024,"INR 704,467.16",60,narendra kumar chaudhary,21-Oct-2024 04:00 PM,195.pdf (597.00 KB),,star enterprises,"704,467.16",INR,2024_DOLBU_955232_193
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 90 Shaheednagar, from the house of Ash Mohammad to the house of Haji Jamma in street no. 01 of III, drain and CC in the damaged street have been damaged. Construction of Road.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_195,21-Oct-2024,"INR 704,467.16",60,narendra kumar chaudhary,21-Oct-2024 04:00 PM,195.pdf (597.00 KB),,star enterprises,"704,467.16",INR,2024_DOLBU_955232_194
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 90 Shaheednagar, from the house of Ash Mohammad to the house of Haji Jamma in street no. 01 of III, drain and CC in the damaged street have been damaged. Construction of Road.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_195,21-Oct-2024,"INR 704,467.16",60,narendra kumar chaudhary,21-Oct-2024 04:00 PM,195.pdf (597.00 KB),,star enterprises,"704,467.16",INR,2024_DOLBU_955232_195
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Work of CC in service lane behind KC/E0-55 to KC/E-25A in Ward 91, Kavinagar C0-Block.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_196,25-Oct-2024,"INR 689,097.87",60,narendra kumar chaudhary,25-Oct-2024 06:13 PM,TN196list22.pdf (512.00 KB),,A K G CONSCTRUCTION,"689,097.87",INR,2024_DOLBU_955232_196
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Work of CC in service lane from KJ-42 to KJ-60 in Ward 91, Kavi Nagar J0-Block.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_199,26-Oct-2024,"INR 621,853.86",60,narendra kumar chaudhary,26-Oct-2024 11:12 AM,TN199list22.pdf (519.00 KB),,A K G CONSCTRUCTION,"621,853.86",INR,2024_DOLBU_955232_199
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Wall, chamber, net, RCC in front of Shri Rashid, Anwar, Aziz and Nazir Shop in Ward-92, Kaila Islamnagar. and Hume Pipe and CC Repair work etc.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_201,28-Oct-2024,"INR 231,069.11",60,narendra kumar chaudhary,28-Oct-2024 01:32 PM,202-22.pdf (566.00 KB),,K K CONSTRUCTION,"231,069.11",INR,2024_DOLBU_955232_201
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward-93, Kaila Bhatta, in front of Shri Nadeem, Nasir Building, Bashir, Indian Medical, Zarif, Jarrah, Hakim, Ramjani, Meenu, Main Road and Farooq house, drain/drain, culvert and C.C. Repair work.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_202,28-Oct-2024,"INR 209,429.28",60,narendra kumar chaudhary,28-Oct-2024 03:45 PM,203-22.pdf (573.00 KB),,A H CONSTRUCTIONS,"209,429.28",INR,2024_DOLBU_955232_202
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.06,2542/RAJYVITT02/09-09-2024,2024_DOLBU_954432_6,10-Oct-2024,"INR 2,809,971.9",30,Sharavan Kumar,10-Oct-2024 01:40 PM,PRINTF6F.pdf (268.00 KB),LOW RATE,M/s Ambika Trading Company,"2,809,971.9",INR,2024_DOLBU_954432_6
Directorate of Local Bodies UP||Nagar Panchayat Kulpahad Mahoba,Construction of CC Road and Nali  From the house of Pramod Singhal  to Ramlila Ground,181/Tender Notice/2024-25 DATED 11.09.2024,2024_DOLBU_954933_1,20-Sep-2024,"INR 819,761",30,Vinod Kumar,20-Sep-2024 01:40 PM,AOC.pdf (341.00 KB),,HEERA CONSTRUCTION,"818,286",INR,2024_DOLBU_954933_1
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Construction work by interlocking tiles from B - 214 to B 230 in Ward 37 Shalimar Garden .,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_100,25-Dec-2024,"INR 610,390",60,narendra kumar chaudhary,25-Oct-2024 12:45 PM,T100.pdf (1092.00 KB),,A.S Constructions,"610,390",INR,2024_DOLBU_955232_100
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 46, Guldhar II, drain and interlocking tiles work from Krishan Pal Singh house to Chandrapal Singh house and Harendra Shahlot house and Jogendra house to Ramlal house.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_116,26-Oct-2024,"INR 609,900.34",60,DESH RAJ,26-Oct-2024 02:14 PM,TN116list26.pdf (518.00 KB),,A.S Constructions,"609,900.34",INR,2024_DOLBU_955232_116
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 53, Raispur, from Amarnath house to China house, from Vinod house to Devendra house, from Prakash house to Vinod house, drain and interlocking tiles work in Jitendra and Lilu Wali Gali.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_136,26-Oct-2024,"INR 701,584.98",60,DESH RAJ,26-Oct-2024 04:00 PM,TN136list22.pdf (428.00 KB),,A.S Constructions,"701,584.98",INR,2024_DOLBU_955232_118
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"In Ward 53, Raispur, from Amarnath house to China house, from Vinod house to Devendra house, from Prakash house to Vinod house, drain and interlocking tiles work in Jitendra and Lilu Wali Gali.",022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_136,26-Oct-2024,"INR 701,584.98",60,DESH RAJ,26-Oct-2024 04:00 PM,TN136list22.pdf (428.00 KB),,A.S Constructions,"701,584.98",INR,2024_DOLBU_955232_136
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Repair of drain from D0-152 to D0-217 and D-124 in Ward-68 Braj Vihar and improvement work by interlocking tiles in damaged streets.,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_170,26-Oct-2024,"INR 525,709.17",60,DESH RAJ,26-Oct-2024 12:12 PM,TN170list26.pdf (547.00 KB),,JPGOEL,"525,709.17",INR,2024_DOLBU_955232_141
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Repair of drain from D0-152 to D0-217 and D-124 in Ward-68 Braj Vihar and improvement work by interlocking tiles in damaged streets.,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_170,26-Oct-2024,"INR 525,709.17",60,DESH RAJ,26-Oct-2024 12:12 PM,TN170list26.pdf (547.00 KB),,JPGOEL,"525,709.17",INR,2024_DOLBU_955232_165
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Repair of drain from D0-152 to D0-217 and D-124 in Ward-68 Braj Vihar and improvement work by interlocking tiles in damaged streets.,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_170,26-Oct-2024,"INR 525,709.17",60,DESH RAJ,26-Oct-2024 12:12 PM,TN170list26.pdf (547.00 KB),,JPGOEL,"525,709.17",INR,2024_DOLBU_955232_170
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,Improvement work by interlocking tiles from C0-153 to C0-158 and from C0-162 to C0-169 and C0-166 to corner of the park in Ward-68 Braj Vihar.,022/Nirman/2024-25 Date 09.09.2024,2024_DOLBU_955232_171,26-Oct-2024,"INR 703,843.79",60,DESH RAJ,26-Oct-2024 12:16 PM,TN171list22.pdf (548.00 KB),,JPGOEL,"703,843.79",INR,2024_DOLBU_955232_171
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 16,Latter No. 136 Date 07-09-2024,2024_DOLBU_954107_1,04-Oct-2024,"INR 1,201,195.5",90,Ramanand Yadav,03-Oct-2024 05:37 PM,16.pdf (1025.00 KB),AVINASH PRATAP SINGH IS L1,AVINASH PRATAP SINGH,"1,201,195.5",INR,2024_DOLBU_954107_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 18,Latter No. 136 Date 07-09-2024,2024_DOLBU_954109_1,04-Oct-2024,"INR 349,475",90,Ramanand Yadav,03-Oct-2024 05:42 PM,18.pdf (875.00 KB),AVINASH PRATAP SINGH IS L1,AVINASH PRATAP SINGH,"349,475",INR,2024_DOLBU_954109_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,MAIN CHAURAHA SE MUNNILAL MOTILAL JAISWAL KE MAKAN TAK HAT MIX PLANT PICH KARY AWM DONO PARTI PAR 1 METER CHAURI INDERLOCKING KARY 220 METER MAIN ROAD BARHAJ,2543/15VAAVITT/09-09-2024,2024_DOLBU_954427_1,10-Oct-2024,"INR 3,961,207.6",60,Sharavan Kumar,10-Oct-2024 12:49 PM,PRINT01F.pdf (268.00 KB),LOW RATE,JAI SHAKTI CONSTRUCTION,"3,961,207.6",INR,2024_DOLBU_954111_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,MAIN CHAURAHA SE MUNNILAL MOTILAL JAISWAL KE MAKAN TAK HAT MIX PLANT PICH KARY AWM DONO PARTI PAR 1 METER CHAURI INDERLOCKING KARY 220 METER MAIN ROAD BARHAJ,2543/15VAAVITT/09-09-2024,2024_DOLBU_954427_1,10-Oct-2024,"INR 3,961,207.6",60,Sharavan Kumar,10-Oct-2024 12:49 PM,PRINT01F.pdf (268.00 KB),LOW RATE,JAI SHAKTI CONSTRUCTION,"3,961,207.6",INR,2024_DOLBU_954427_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,MANOJ SONKAR KE MAKAN SE RAMASHANKAR KE MAKAN HOTE HUYE NOOR MOHANMAD KE MAKAN TAK C C ROAD AWM NALI REPAIR AWAM SLAB NIRMAN KARY WARD NO. 02 GAURA JAINAGAR,2543/15VAAVITT/09-09-2024,2024_DOLBU_954427_2,10-Oct-2024,"INR 723,987",45,Sharavan Kumar,10-Oct-2024 12:53 PM,PRINT02F.pdf (268.00 KB),LOW RATE,RAJ CONSTRUCTION,"723,987",INR,2024_DOLBU_954427_2
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,Dr. K K SHRIVASTAV KE DUKAN SE RAILWAY TIRAHA TAK HAT MIX PLANT PICH KARY AWAM DONO PATRI PR 1 METER INTERLOCKING KARY 220 METER MAIN ROAD BARHAJ,2541/RAJYVITT/09-09-2024,2024_DOLBU_954429_1,10-Oct-2024,"INR 3,961,207.6",60,Sharavan Kumar,10-Oct-2024 12:55 PM,PRINT01FF.pdf (268.00 KB),LOW RATE,JAI SHAKTI CONSTRUCTION,"3,961,207.6",INR,2024_DOLBU_954429_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.03,2542/RAJYVITT02/09-09-2024,2024_DOLBU_954432_3,10-Oct-2024,"INR 798,400",30,Sharavan Kumar,10-Oct-2024 01:30 PM,PRINTF3.pdf (268.00 KB),LOW RATE,Pradeep Enterprises,"798,400",INR,2024_DOLBU_954432_1
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.03,2542/RAJYVITT02/09-09-2024,2024_DOLBU_954432_3,10-Oct-2024,"INR 798,400",30,Sharavan Kumar,10-Oct-2024 01:30 PM,PRINTF3.pdf (268.00 KB),LOW RATE,Pradeep Enterprises,"798,400",INR,2024_DOLBU_954432_3
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.04,2542/RAJYVITT02/09-09-2024,2024_DOLBU_954432_4,10-Oct-2024,"INR 567,000",30,Sharavan Kumar,10-Oct-2024 01:33 PM,PRINTF4.pdf (268.00 KB),LOW RATE,Pradeep Enterprises,"567,000",INR,2024_DOLBU_954432_4
Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,WORK NO.06,2542/RAJYVITT02/09-09-2024,2024_DOLBU_954432_6,10-Oct-2024,"INR 2,809,971.9",30,Sharavan Kumar,10-Oct-2024 01:40 PM,PRINTF6F.pdf (268.00 KB),LOW RATE,M/s Ambika Trading Company,"2,809,971.9",INR,2024_DOLBU_954432_5
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 6,Latter No. 136 Date 07-09-2024,2024_DOLBU_954089_1,04-Oct-2024,"INR 2,056,910",90,Ramanand Yadav,03-Oct-2024 05:04 PM,6.pdf (938.00 KB),MAA PITAMBARA CONSTRUCTION IS L1,MAA PITAMBARA CONSTRUCTION,"2,056,910",INR,2024_DOLBU_954089_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 8,Latter No. 136 Date 07-09-2024,2024_DOLBU_954092_1,04-Oct-2024,"INR 3,918,114",90,Ramanand Yadav,03-Oct-2024 05:11 PM,8.pdf (937.00 KB),MAA PITAMBARA CONSTRUCTION IS L1,MAA PITAMBARA CONSTRUCTION,"3,918,114",INR,2024_DOLBU_954090_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 8,Latter No. 136 Date 07-09-2024,2024_DOLBU_954092_1,04-Oct-2024,"INR 3,918,114",90,Ramanand Yadav,03-Oct-2024 05:11 PM,8.pdf (937.00 KB),MAA PITAMBARA CONSTRUCTION IS L1,MAA PITAMBARA CONSTRUCTION,"3,918,114",INR,2024_DOLBU_954092_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 9,Latter No. 136 Date 07-09-2024,2024_DOLBU_954095_1,04-Oct-2024,"INR 2,038,937",90,Ramanand Yadav,03-Oct-2024 05:14 PM,9.pdf (875.00 KB),MAA PITAMBARA CONSTRUCTION IS L1,MAA PITAMBARA CONSTRUCTION,"2,038,937",INR,2024_DOLBU_954095_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 10,Latter No. 136 Date 07-09-2024,2024_DOLBU_954096_1,04-Oct-2024,"INR 2,013,974.5",90,Ramanand Yadav,03-Oct-2024 05:16 PM,10.pdf (743.00 KB),MAA PITAMBARA CONSTRUCTION IS L1,MAA PITAMBARA CONSTRUCTION,"2,013,974.5",INR,2024_DOLBU_954096_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 11,Latter No. 136 Date 07-09-2024,2024_DOLBU_954099_1,04-Oct-2024,"INR 122,982.8",90,Ramanand Yadav,03-Oct-2024 05:19 PM,11.pdf (920.00 KB),M/s BHOOMI CONTRACTOR IS L1,M/s BHOOMI CONTRACTOR,"122,982.8",INR,2024_DOLBU_954099_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 12,Latter No. 136 Date 07-09-2024,2024_DOLBU_954100_1,04-Oct-2024,"INR 120,140.1",90,Ramanand Yadav,03-Oct-2024 05:25 PM,12.pdf (944.00 KB),M/s BHOOMI CONTRACTOR IS L1,M/s BHOOMI CONTRACTOR,"120,140.1",INR,2024_DOLBU_954100_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 13,Latter No. 136 Date 07-09-2024,2024_DOLBU_954101_1,04-Oct-2024,"INR 117,376",90,Ramanand Yadav,03-Oct-2024 05:28 PM,13.pdf (876.00 KB),M/s BHOOMI CONTRACTOR IS L1,M/s BHOOMI CONTRACTOR,"117,376",INR,2024_DOLBU_954101_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 14,Latter No. 136 Date 07-09-2024,2024_DOLBU_954102_1,04-Oct-2024,"INR 115,450.3",90,Ramanand Yadav,03-Oct-2024 05:31 PM,14.pdf (971.00 KB),M/s BHOOMI CONTRACTOR IS L1,M/s BHOOMI CONTRACTOR,"115,450.3",INR,2024_DOLBU_954102_1
Directorate of Local Bodies UP||Nagar Panchayat Umri Jalaun,WORK NO. 15,Latter No. 136 Date 07-09-2024,2024_DOLBU_954104_1,04-Oct-2024,"INR 1,533,465",90,Ramanand Yadav,03-Oct-2024 05:34 PM,15.pdf (906.00 KB),M/S JITENDRA PRATAP SINGH THEKEDAR,M/S JITENDRA PRATAP SINGH THEKEDAR,"1,533,465",INR,2024_DOLBU_954104_1
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,"Interlocking tiles work in Ward-53, Raispur Ambedkar School.",21/Nirman/2024-25 Date 05.09.2024,2024_DOLBU_953805_87,26-Oct-2024,"INR 621,004.13",60,narendra kumar chaudhary,26-Oct-2024 11:09 AM,TN90list21.pdf (490.00 KB),,A K G CONSCTRUCTION,"621,004.13",INR,2024_DOLBU_953805_85
