Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Nidholi Iglas me Interlocking Work,145,2024_SCIDC_973859_1,27-Dec-2024,"INR 1,565,723",90,Satyapal Singh,27-Dec-2024 07:52 PM,145.pdf (171.00 KB),,M/S JITENDRA CONSTRUCTIONS,"1,565,253.28",INR,2024_SCIDC_973859_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Barwana Hathras me Interlocking Work,146,2024_SCIDC_973863_1,27-Dec-2024,"INR 1,398,320",90,Satyapal Singh,27-Dec-2024 07:34 AM,146.pdf (200.00 KB),,RAKESH KUMAR SHARMA,"1,397,900.5",INR,2024_SCIDC_973863_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,"CONSTRUCTION OF INTERLOCKING ROAD WORK IN MONI BABA ASHRAM VILLAGE-SULTANPUR KHERA, BLOCK-SHIKARPUR, DISTT- BULANDSHAHAR",06/EE/BSR/E-TENDER/2024-25,2024_SCIDC_974047_1,09-Dec-2024,"INR 946,498",60,Prabhat kumar Srivastava,02-Dec-2024 12:19 PM,aoc06.pdf (529.00 KB),"AWARD OF CONTRACT for CONSTRUCTION OF INTERLOCKING ROAD WORK IN MONI BABA ASHRAM VILLAGE-SULTANPUR KHERA, BLOCK-SHIKARPUR, DISTT- BULANDSHAHAR",RAJEEV TYAGI,"946,498",INR,2024_SCIDC_974003_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,"CONSTRUCTION OF INTERLOCKING ROAD WORK IN MONI BABA ASHRAM VILLAGE-SULTANPUR KHERA, BLOCK-SHIKARPUR, DISTT- BULANDSHAHAR",06/EE/BSR/E-TENDER/2024-25,2024_SCIDC_974047_1,09-Dec-2024,"INR 946,498",60,Prabhat kumar Srivastava,02-Dec-2024 12:19 PM,aoc06.pdf (529.00 KB),"AWARD OF CONTRACT for CONSTRUCTION OF INTERLOCKING ROAD WORK IN MONI BABA ASHRAM VILLAGE-SULTANPUR KHERA, BLOCK-SHIKARPUR, DISTT- BULANDSHAHAR",RAJEEV TYAGI,"946,498",INR,2024_SCIDC_974047_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING ROAD BADHAUTH- HAMJAPUR ROAD TO TOWARDS OF AVDESH HOUSE, VILLAGE- HAMJAPUR, BLOCK NAUHJHIL, MATHURA.",24/24-25/MLA/MATHURA,2024_SCIDC_974960_1,07-Dec-2024,"INR 795,148.23",180,Sanjai Gangwar,04-Dec-2024 01:58 PM,24FB.pdf (659.00 KB),,JP SHAKTI CONSTRUCTION,"795,148.23",INR,2024_SCIDC_974960_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING ROAD FROM HAMBIR SINGH HOUSE TO SHANKAR GARHI ROAD, VILLAGE- EDAL GARHI SULTAN PATTI, BLOCK- NAUHJHIL, MATHURA.",25/24-25/MLA/MATHURA,2024_SCIDC_974964_1,07-Dec-2024,"INR 1,211,735.99",180,Sanjai Gangwar,04-Dec-2024 01:53 PM,25FB.pdf (659.00 KB),,JP SHAKTI CONSTRUCTION,"1,211,735.99",INR,2024_SCIDC_974964_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"CONSTRUCTION OF PARKING SHED IN I.G. OFFICE, AGRA",55/24-25/IGOFFICE/AGRA,2024_SCIDC_975207_2,30-Dec-2024,"INR 437,495.48",90,Sanjai Gangwar,27-Dec-2024 04:39 PM,55fb.pdf (692.00 KB),,ASHA ENTERPRISES,"437,495.48",INR,2024_SCIDC_975207_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,"Construction of Interlocking  Road  From Shivtaj House to Bhandari House at Vill. -Nagla Gulal ,Block -Sikihabad, Distt. Firozabad",42/FZD/MLA/24-25,2024_SCIDC_975546_2,13-Dec-2024,"INR 617,939.09",120,Ram Naresh,13-Dec-2024 04:47 PM,tn42.pdf (1095.00 KB),,Ashok Kumar Contractor,"617,939.09",INR,2024_SCIDC_975546_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Rathganva Jawan me Interlocking Work,134,2024_SCIDC_973444_1,27-Dec-2024,"INR 1,308,920",90,Satyapal Singh,27-Dec-2024 07:19 PM,134.pdf (171.00 KB),,Raj Bala Gupta,"1,308,527.32",INR,2024_SCIDC_973444_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Aligarh ke Dhorra Mafi me Interlocking Work,135,2024_SCIDC_973486_1,27-Dec-2024,"INR 2,110,747",90,Satyapal Singh,27-Dec-2024 07:14 PM,135.pdf (179.00 KB),,Raj Bala Gupta,"2,109,902.7",INR,2024_SCIDC_973486_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Aligarh ke Gram Vajidpur me Marg Work,137,2024_SCIDC_973690_1,27-Dec-2024,"INR 894,749",90,Satyapal Singh,27-Dec-2024 07:08 PM,137.pdf (170.00 KB),,Raj Bala Gupta,"894,212.15",INR,2024_SCIDC_973690_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,"Construction of Interlocking Road from Road 2 to Late Dinesh pal Singh anteshthi sthal  at Vill. -Nayabash, Block- Distt. Firozabad",40/FZD/MP/24-25,2024_SCIDC_973709_1,21-Nov-2024,"INR 2,033,383.44",120,Pramod Kumar,21-Nov-2024 02:11 PM,FB40.pdf (473.00 KB),,RAGHAV ENTERPRISES,"2,033,383.44",INR,2024_SCIDC_973709_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Quarsi Chhetra se Bakar Hospital se Marg Work,138,2024_SCIDC_973718_1,27-Dec-2024,"INR 1,447,020",90,Satyapal Singh,27-Dec-2024 07:23 PM,138.pdf (172.00 KB),,Raj Bala Gupta,"1,446,296.49",INR,2024_SCIDC_973718_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,"Construction of Interlocking Road from Asam Road to Rajkumar Pandit Ji School at Vill. -Jakhai, Block- Nagla Sonth, Distt. Firozabad",41/FZD/MP/24-25,2024_SCIDC_973725_1,21-Nov-2024,"INR 650,446.33",120,Pramod Kumar,21-Nov-2024 02:17 PM,FB41.pdf (496.00 KB),,RAGHAV ENTERPRISES,"650,446.33",INR,2024_SCIDC_973725_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Vad Vamini Lodha me Interlocking Work,139,2024_SCIDC_973767_1,27-Dec-2024,"INR 1,647,295",90,Satyapal Singh,27-Dec-2024 08:42 AM,139.pdf (174.00 KB),,G.D.SERVICES,"1,646,800.81",INR,2024_SCIDC_973767_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Kutubpur Amarpur Karabad me Interlockig Work,140,2024_SCIDC_973784_1,27-Dec-2024,"INR 1,659,876",90,Satyapal Singh,27-Dec-2024 08:00 PM,140.pdf (181.00 KB),,M/S JITENDRA CONSTRUCTIONS,"1,659,544.02",INR,2024_SCIDC_973784_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Arniya Khwaja Raju Block Iglas me Interlocking Work,141,2024_SCIDC_973793_1,27-Dec-2024,"INR 1,462,744",90,Satyapal Singh,27-Dec-2024 07:56 PM,141.pdf (183.00 KB),,M/S JITENDRA CONSTRUCTIONS,"1,462,451.45",INR,2024_SCIDC_973793_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Vidirka Iglas me Interlocking Work,142,2024_SCIDC_973810_1,27-Dec-2024,"INR 1,255,358",90,Satyapal Singh,27-Dec-2024 08:14 PM,142.pdf (172.00 KB),,G.D.SERVICES,"1,254,981.39",INR,2024_SCIDC_973810_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Manniyan at Manohar Lal Madhi to Bhagwan Dass House (Vidhayak Nidhi),272-11/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973276_1,04-Dec-2024,"INR 927,076.28",60,Charan Singh Arya,07-Dec-2024 01:24 PM,LOI11.pdf (752.00 KB),Contract Value Rs. 927076.28,M/S RAMVATI CONTRACTOR,"927,076.28",INR,2024_SCIDC_973267_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Manniyan at Manohar Lal Madhi to Bhagwan Dass House (Vidhayak Nidhi),272-11/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973276_1,04-Dec-2024,"INR 927,076.28",60,Charan Singh Arya,07-Dec-2024 01:24 PM,LOI11.pdf (752.00 KB),Contract Value Rs. 927076.28,M/S RAMVATI CONTRACTOR,"927,076.28",INR,2024_SCIDC_973272_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Manniyan at Manohar Lal Madhi to Bhagwan Dass House (Vidhayak Nidhi),272-11/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973276_1,04-Dec-2024,"INR 927,076.28",60,Charan Singh Arya,07-Dec-2024 01:24 PM,LOI11.pdf (752.00 KB),Contract Value Rs. 927076.28,M/S RAMVATI CONTRACTOR,"927,076.28",INR,2024_SCIDC_973276_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Construction of RCC Culvert work at Gram Goryadad Se PWD Sampark Marg Se Ramhit ke khet ke Bagal Me Block Mehadawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Mehadawal),3643 /EE  SKN /E-Tender / Vidhayak Nidhi  Mehdawal  SKN /2024-25  Dated  12  -11-2024,2024_SCIDC_973289_1,03-Dec-2024,"INR 1,173,013",90,Ashok Tiwari,03-Dec-2024 11:39 AM,GoryadadLoi.pdf (1009.00 KB),Kanchan Enterprises Found L1,KANCHAN ENTERPRISES,"1,173,013",INR,2024_SCIDC_973289_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Construction of RCC Culvert work at Gram Bakhira Sahjanwa Marg Se Gram Sutarwanjot Me Udayraj Sharma Ke Ghar Ke Marg Par Block Baghauli Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Mehadawal),3644 /EE  SKN /E-Tender / Vidhayak Nidhi  Mehdawal  SKN /2024-25  Dated  12  -11-2024,2024_SCIDC_973326_1,03-Dec-2024,"INR 1,135,221",90,Ashok Tiwari,03-Dec-2024 11:36 AM,BakhiraLoi.pdf (1021.00 KB),Kishori Construction Found L1,KISHORI CONSTRUCTION,"1,135,221",INR,2024_SCIDC_973326_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Construction of RCC Culvert work at Gram Visauva Me Mathwa Sampark Marg par Block Mehadawal Distt Sant Kabir Nagar ( Vidhayak Nidhi Mehadawal),3646 /EE  SKN /E-Tender / Vidhayak Nidhi  Mehdawal  SKN /2024-25  Dated  12  -11-2024,2024_SCIDC_973336_1,03-Dec-2024,"INR 1,135,432",90,Ashok Tiwari,03-Dec-2024 11:30 AM,visauvaLoi.pdf (1113.00 KB),M/s Chandra Kant Pathak Found L1,M/S CHANDRA KANT PATHAK,"1,135,432",INR,2024_SCIDC_973333_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Construction of RCC Culvert work at Gram Visauva Me Mathwa Sampark Marg par Block Mehadawal Distt Sant Kabir Nagar ( Vidhayak Nidhi Mehadawal),3646 /EE  SKN /E-Tender / Vidhayak Nidhi  Mehdawal  SKN /2024-25  Dated  12  -11-2024,2024_SCIDC_973336_1,03-Dec-2024,"INR 1,135,432",90,Ashok Tiwari,03-Dec-2024 11:30 AM,visauvaLoi.pdf (1113.00 KB),M/s Chandra Kant Pathak Found L1,M/S CHANDRA KANT PATHAK,"1,135,432",INR,2024_SCIDC_973336_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"Construction of C.C. Road and Drain Near Amit Sunar at Nagla Laturi Singh, Agra",52/24-25/MLC/AGRA,2024_SCIDC_973338_1,21-Nov-2024,"INR 259,601.77",180,Sanjai Gangwar,18-Nov-2024 05:11 PM,52FB.pdf (610.00 KB),,KAUSTUBH CORPORATION,"259,601.77",INR,2024_SCIDC_973338_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Construction of CC Road work at Gram Banjariya Me Gram Kushamaha Transfarmar Se Ram Vilas Ke Ghar Tak Block Santha Distt Sant Kabir Nagar ( Vidhayak Nidhi Mehadawal),3647 /EE  SKN /E-Tender / Vidhayak Nidhi  Mehdawal  SKN /2024-25  Dated  12  -11-2024,2024_SCIDC_973340_1,03-Dec-2024,"INR 1,936,720",90,Ashok Tiwari,03-Dec-2024 11:27 AM,BanjariyaLoi.pdf (991.00 KB),M/s Banshi Dhar Pandey L1,M/S BANSHI DHAR PANDEY,"1,936,720",INR,2024_SCIDC_973340_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Rathganva Jawan me Interlocking Work,134,2024_SCIDC_973444_1,27-Dec-2024,"INR 1,308,920",90,Satyapal Singh,27-Dec-2024 07:19 PM,134.pdf (171.00 KB),,Raj Bala Gupta,"1,308,527.32",INR,2024_SCIDC_973430_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,"Electrification Balance work in A.T.S. Madho Tanda, Distt-Pilibhit",338/E.E.E. Bly/E-Tender/PBT/2024-25 Dt. 11.11.2024,2024_SCIDC_973078_3,20-Dec-2024,"INR 1,638,353.41",365,Rajendra Kumar Arya,21-Dec-2024 05:21 PM,LOI.pdf (2543.00 KB),Contract Value Rs. 1638353.41,A.V.M. ELECTRICALS,"1,638,353.41",INR,2024_SCIDC_973049_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,"Electrification Balance work in A.T.S. Madho Tanda, Distt-Pilibhit",338/E.E.E. Bly/E-Tender/PBT/2024-25 Dt. 11.11.2024,2024_SCIDC_973078_3,20-Dec-2024,"INR 1,638,353.41",365,Rajendra Kumar Arya,21-Dec-2024 05:21 PM,LOI.pdf (2543.00 KB),Contract Value Rs. 1638353.41,A.V.M. ELECTRICALS,"1,638,353.41",INR,2024_SCIDC_973078_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Adiyara at Dalchandra House to School (Vidhayak Nidhi),272-1/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973207_1,04-Dec-2024,"INR 976,533.34",60,Charan Singh Arya,07-Dec-2024 01:12 PM,LOI1.pdf (753.00 KB),Contract Value Rs. 976533.34,M/S RAMVATI CONTRACTOR,"976,533.34",INR,2024_SCIDC_973207_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Gauharpur at Mahesh House to Ram Kumar House (Vidhayak Nidhi),272-2/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973213_2,07-Dec-2024,"INR 1,197,370.48",60,Charan Singh Arya,07-Dec-2024 04:50 PM,LOI2.pdf (752.00 KB),Contract Value Rs. 1197370.48,M/s Bagesh And Sons,"1,197,370.48",INR,2024_SCIDC_973213_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Daulatpur Heera at Raja Ram House to Hari Ram (Vidhayak Nidhi) House,272-3/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973216_2,07-Dec-2024,"INR 1,222,221.56",60,Charan Singh Arya,07-Dec-2024 04:54 PM,LOI3.pdf (747.00 KB),Contract Value Rs. 1222221.56,RAJENDRA KUMAR,"1,222,221.56",INR,2024_SCIDC_973216_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Gopipura at Main Road to Ram Saran House (Vidhayak Nidhi),272-5/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973235_2,07-Dec-2024,"INR 915,371.89",60,Charan Singh Arya,07-Dec-2024 05:02 PM,LOI5.pdf (738.00 KB),Contract Value Rs. 915371.89,M/s Bagesh And Sons,"915,371.89",INR,2024_SCIDC_973225_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Gopipura at Main Road to Ram Saran House (Vidhayak Nidhi),272-5/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973235_2,07-Dec-2024,"INR 915,371.89",60,Charan Singh Arya,07-Dec-2024 05:02 PM,LOI5.pdf (738.00 KB),Contract Value Rs. 915371.89,M/s Bagesh And Sons,"915,371.89",INR,2024_SCIDC_973235_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Kalyanpur tah. Kareli (Gautiya) at Raja Ram House to Kundan House (Vidhayak Nidhi),272-7/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973247_1,04-Dec-2024,"INR 1,205,212.47",60,Charan Singh Arya,07-Dec-2024 01:19 PM,LOI7.pdf (760.00 KB),Contract Value Rs. 1205212.47,M/S RAMVATI CONTRACTOR,"1,205,212.47",INR,2024_SCIDC_973240_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Kalyanpur tah. Kareli (Gautiya) at Raja Ram House to Kundan House (Vidhayak Nidhi),272-7/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973247_1,04-Dec-2024,"INR 1,205,212.47",60,Charan Singh Arya,07-Dec-2024 01:19 PM,LOI7.pdf (760.00 KB),Contract Value Rs. 1205212.47,M/S RAMVATI CONTRACTOR,"1,205,212.47",INR,2024_SCIDC_973247_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of C.C. Road in Vill. Manniyan at Manohar Lal Madhi to Bhagwan Dass House (Vidhayak Nidhi),272-11/E.E. PBT/E-Tender/PBT/2024-25 Dt. 12.11.2024,2024_SCIDC_973276_1,04-Dec-2024,"INR 927,076.28",60,Charan Singh Arya,07-Dec-2024 01:24 PM,LOI11.pdf (752.00 KB),Contract Value Rs. 927076.28,M/S RAMVATI CONTRACTOR,"927,076.28",INR,2024_SCIDC_973256_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING WORK FROM NEEM GAAO-RAYA ROAD TO HAWALDAR JASWANT SINGH HOUSE VILLAGE- BADHAUN, BLOCK- RAYA, MATHURA",13/24-25/MLA/MATHURA,2024_SCIDC_971681_1,23-Nov-2024,"INR 1,036,095.22",180,Sanjai Gangwar,20-Nov-2024 12:01 PM,13FB.pdf (1236.00 KB),,Poonam contractor and traders,"1,036,095.22",INR,2024_SCIDC_971681_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING ROAD FROM MAHADEV MANDIR MAIN ROAD TO RANVEER SINGH HOUSE, VILLAGE- HASANPUR, BLOCK- NAUHJHIL, MATHURA.",15/24-25/MLA/MATHURA,2024_SCIDC_971687_1,23-Nov-2024,"INR 566,363.82",180,Sanjai Gangwar,20-Nov-2024 11:56 AM,15FB.pdf (928.00 KB),,Jagvir Construction and Supplier,"566,363.82",INR,2024_SCIDC_971683_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING ROAD FROM MAHADEV MANDIR MAIN ROAD TO RANVEER SINGH HOUSE, VILLAGE- HASANPUR, BLOCK- NAUHJHIL, MATHURA.",15/24-25/MLA/MATHURA,2024_SCIDC_971687_1,23-Nov-2024,"INR 566,363.82",180,Sanjai Gangwar,20-Nov-2024 11:56 AM,15FB.pdf (928.00 KB),,Jagvir Construction and Supplier,"566,363.82",INR,2024_SCIDC_971687_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING WORK FROM MATA MANDIR TO BHOLA HOUSE VILLAGE- KASERA KALAN, BLOCK- MANT, MATHURA",17/24-25/MLA/MATHURA,2024_SCIDC_971689_1,21-Nov-2024,"INR 914,519.13",180,Sanjai Gangwar,19-Nov-2024 05:03 PM,17FB.pdf (828.00 KB),,Jagvir Construction and Supplier,"914,519.13",INR,2024_SCIDC_971689_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING ROAD FROM RAYA AYERA KHERA ROAD TO VILLAGE BURJ (SANEHIRAM HOUSE) VILLAGE- BURJ, BLOCK- MANT, MATHURA.",18/24-25/MLA/MATHURA,2024_SCIDC_971691_1,23-Nov-2024,"INR 714,129.81",180,Sanjai Gangwar,20-Nov-2024 12:29 PM,18FB.pdf (998.00 KB),,Jagvir Construction and Supplier,"714,129.81",INR,2024_SCIDC_971691_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"INTERLOCKING WORK FROM BALMIKI BASTI (MANOJ HOUSE) TO BRAJ CHAUDHARY HOUSE VILLAGE- PANI GAON, BLOCK- MANT, MATHURA.",19/24-25/MLA/MATHURA,2024_SCIDC_971693_1,21-Nov-2024,"INR 862,896.11",180,Sanjai Gangwar,19-Nov-2024 05:11 PM,19FB.pdf (1056.00 KB),,Jagvir Construction and Supplier,"862,896.11",INR,2024_SCIDC_971693_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"Supply, Installation, Testing and Commissioning of Solar High Mast Lighting Village Badauth Block- Nauhjhil, Distt  Mathura.",21/24-25/MLA/MATHURA,2024_SCIDC_971704_1,23-Nov-2024,"INR 104,875.87",180,Sanjai Gangwar,20-Nov-2024 12:15 PM,21FB.pdf (906.00 KB),,M/s Neha Enterprises,"104,875.87",INR,2024_SCIDC_971704_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"SUPPLY, INSTALLATION OF SEMI HIGHMAST LED LIGHT NAUHJHIL MARKET IN VILLAGE - NAUHJHIL, MATHURA.",22/24-25/MLA/MATHURA,2024_SCIDC_971706_1,23-Nov-2024,"INR 195,139.06",180,Sanjai Gangwar,20-Nov-2024 12:19 PM,22FB.pdf (968.00 KB),,M/s Neha Enterprises,"195,139.06",INR,2024_SCIDC_971706_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM GWALIOR ROAD TO MAHESH HOUSE AT GOPALPURA, AGRA.",49/24-25/MLACANTT/AGRA,2024_SCIDC_972300_1,21-Nov-2024,"INR 772,665.18",180,Sanjai Gangwar,18-Nov-2024 04:34 PM,49FB2.pdf (684.00 KB),,M/S Om Constructions,"772,665.18",INR,2024_SCIDC_972300_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,Repairing (Electrical work) of Boys and Girls Hostel Bulandshahar.,06/Elect./Bulandshahar/2024-25 Dated - 09/11/2024,2024_SCIDC_972362_1,25-Nov-2024,"INR 751,758.47",90,Munivir singh Rajput,18-Nov-2024 03:14 PM,LOIBUL.pdf (571.00 KB),,SANJAY ELECTRIC COMPANY,"751,758.47",INR,2024_SCIDC_972362_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,Naini Chak Faijulla ke shesh samast Aantrik galiyon mein CC road and Nali ka karya,04-06/EE/PYG/VN/2024-25 dt. 30.10.2024,2024_SCIDC_970585_1,09-Dec-2024,"INR 2,019,952",90,Ambrish Kumar Srivastava,09-Dec-2024 04:56 PM,WO-6.pdf (670.00 KB),Work Order Issue Letter N.- 684 Date- 12.11.2024,M/S SADGURU CONSTRUCTION  SUPPLIERS,"2,019,952",INR,2024_SCIDC_970585_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,Naini Ambedkar nagar ke samast Aantarik Galiyon mein interlocking Road ka karya,04-07/EE/PYG/VN/2024-25 dt. 30.10.2024,2024_SCIDC_970586_1,09-Dec-2024,"INR 1,959,074",90,Ambrish Kumar Srivastava,09-Dec-2024 04:07 PM,wo-7.pdf (688.00 KB),Work Order Issue Letter No.- 679 Date- 12.11.2024,K.D.R.S.S AND SONS,"1,959,074",INR,2024_SCIDC_970586_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,Naini ADA mein Goldi  Medical Store se BB dube ke ghar tak baga patri mein 480 mtr interlocking Road ka karya,04-08/EE/PYG/VN/2024-25 dt. 30.10.2024,2024_SCIDC_970587_1,09-Dec-2024,"INR 1,974,044",90,Ambrish Kumar Srivastava,09-Dec-2024 05:27 PM,WO-8.pdf (628.00 KB),Work Order Issue Letter No.- 683 Date- 12.11.2024,K.D.R.S.S AND SONS,"1,974,044",INR,2024_SCIDC_970587_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,Naini Chak Raghunath mein Aashirwad Hospita ke bagal vali gai mein booth Ashyaksh Rajneesh Pandey ke ghar tak 144.10 mtr interlocking Road ka karya,04-09/EE/PYG/VN/2024-25 dt. 30.10.2024,2024_SCIDC_970588_1,09-Dec-2024,"INR 994,008",90,Ambrish Kumar Srivastava,09-Dec-2024 05:07 PM,WO-9.pdf (740.00 KB),"Work Order Issue Letter No,- 686 Date- 12.11.2024",SHREE BALAJI CONSTRUCTION,"994,008",INR,2024_SCIDC_970588_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Varanasi,Construction of Police Station Rampur Manjha at Ghazipur,129/SE-VNS/E-TENDER/2024-25,2024_SCIDC_971084_1,23-Nov-2024,"INR 56,324,185.2",730,Vaibhav Tripathi,23-Nov-2024 01:23 PM,financial.pdf (968.00 KB),"M/s Mishra and Sons Realcon Private Limited, Fatepur Bakkas Lucknow",MISHRA AND SONS REALCON PRIVATE LIMITED,"56,324,185.2",INR,2024_SCIDC_971084_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,"Construction of Nursing College and Hostel Block at Medical College, Pilibhit (U.P)",327/S.E. BLY/E-Tender/PBT/2024-25 Dt. 05.11.2024,2024_SCIDC_971098_1,30-Nov-2024,"INR 71,127,927.2",450,Charan Singh Arya,30-Nov-2024 06:35 PM,LOI.pdf (947.00 KB),Contract Value Rs. 71127927.20,CHANCHAL ENTERPRISES,"71,127,927.2",INR,2024_SCIDC_971098_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,"14 Nos. Solar LED High Mast Light at Various Places in Block-Kiyara, Bhuta, Bhojipura, Fatehganj(w) Shergarh, Bareilly, District-Bareilly (MLC Nidhi)",328-2/E.E.E. Bly/E-Tender/BLY/2024-25 Dt. 05.11.2024,2024_SCIDC_971115_1,25-Nov-2024,"INR 1,320,239.55",60,Rajendra Kumar Arya,27-Nov-2024 06:10 PM,LOI2.pdf (3183.00 KB),Contract Value Rs. 1320239.55,GREENAGE INDIA RESOURCES PRIVATE LIMITED,"1,320,239.55",INR,2024_SCIDC_971113_1
